iter	MAE	RMSE
81	1827.008158	3141.547257
82	1821.683689	3135.113429
83	1818.464362	3129.597107
84	1813.96858	3108.96918
85	1809.044725	3098.901479
86	1803.394278	3087.697585
87	1797.929117	3082.490411
88	1794.881122	3071.50128
89	1789.277215	3061.238721
90	1782.013318	3042.069645
91	1778.590879	3035.204836
92	1773.831637	3024.885333
93	1770.625542	3014.436655
94	1764.7108	3006.503941
95	1761.120809	2997.902157
96	1758.067162	2983.647508
97	1752.261581	2970.630827
98	1748.251263	2960.225097
99	1745.300236	2956.411536
100	1741.349694	2947.535195
101	1735.507556	2937.26572
102	1731.634186	2931.694312
103	1726.044639	2911.932438
104	1721.582948	2906.11878
105	1715.428585	2891.390172
106	1710.704813	2883.479453
107	1707.002195	2877.906001
108	1698.497749	2857.35332
109	1691.033819	2845.159532
110	1686.411464	2836.760975
111	1682.421291	2830.056337
112	1676.97894	2818.383671
113	1675.708421	2816.005545
114	1672.275858	2809.022526
115	1666.538649	2804.112217
116	1663.215996	2796.911782
117	1659.053459	2786.339569
118	1655.977629	2781.458851
119	1651.304235	2776.690701
120	1649.738725	2772.558759
121	1645.246198	2767.042032
122	1642.075375	2762.259514
123	1638.539818	2754.030399
124	1634.221776	2741.109532
125	1630.864965	2734.825548
126	1627.100883	2725.955156
127	1624.408313	2690.133773
128	1620.285352	2678.903225
129	1614.070544	2667.808093
130	1611.309232	2663.54801
131	1607.712577	2654.251698
132	1601.093887	2645.053387
133	1597.067891	2640.258951
134	1591.89241	2635.066376
135	1588.424954	2629.918302
136	1585.191614	2624.346026
137	1580.277198	2619.32473
138	1578.24412	2614.495852
139	1573.803119	2607.230855
140	1568.97051	2600.876443
141	1565.377205	2597.368837
142	1562.513052	2587.071644
143	1559.505397	2580.054908
144	1558.429384	2578.564837
145	1557.186041	2564.585539
146	1553.411882	2557.968544
147	1550.771315	2552.827781
148	1546.440091	2545.123375
149	1542.439232	2539.994206
150	1539.599293	2506.845274
151	1537.608169	2503.279466
152	1533.897692	2495.541061
153	1531.289613	2490.026368
154	1528.470359	2482.461129
155	1527.522907	2472.097303
156	1524.851655	2464.847267
157	1521.916564	2459.732801
158	1519.575399	2456.836418
159	1516.293183	2449.10235
160	1511.999061	2443.485796
161	1509.506276	2416.448746
162	1506.489381	2405.268879
163	1503.250834	2397.49506
164	1500.13494	2391.823738
165	1495.876458	2380.310762
166	1492.53287	2373.903791
167	1490.097036	2370.891499
168	1486.285196	2365.029516
169	1485.109016	2363.171123
170	1483.607886	2359.414001
171	1482.208474	2350.205201
172	1478.655758	2346.109578
173	1475.096077	2336.606505
174	1471.879183	2326.286388
175	1469.241379	2319.034808
176	1465.913645	2314.797148
177	1462.475132	2308.349388
178	1459.319387	2303.196795
179	1455.863226	2299.943617
180	1452.869694	2292.421243
181	1450.800706	2288.653368
182	1448.273673	2285.271287
183	1447.027826	2273.655748
184	1444.40675	2270.57117
185	1441.692869	2265.500359
186	1438.673493	2258.042838
187	1436.776926	2252.505198
188	1433.943927	2249.680858
189	1430.884981	2243.197974
190	1427.985673	2238.198692
191	1425.873057	2231.732752
192	1423.216103	2228.33953
193	1421.242538	2224.611382
194	1419.198102	2221.966913
195	1417.234637	2218.180288
196	1415.198951	2213.791148
197	1413.440409	2212.134664
198	1411.874985	2208.609605
199	1410.366273	2206.803869
200	1408.432721	2201.726353
201	1406.501597	2199.357441
202	1404.064476	2177.505984
203	1402.554767	2174.061791
204	1400.280682	2171.976776
205	1398.82111	2169.5334
206	1396.494632	2164.022658
207	1394.944778	2161.767756
208	1392.656608	2156.577779
209	1391.699843	2154.471448
210	1389.860074	2150.609764
211	1386.886511	2147.169331
212	1385.141326	2142.350528
213	1382.428804	2138.420747
214	1380.748707	2135.271425
215	1378.985181	2132.116904
216	1377.597738	2130.118632
217	1375.21274	2123.684637
218	1374.31445	2120.947822
219	1371.829236	2114.83456
220	1368.956878	2111.294418
221	1367.623941	2104.991063
222	1365.201157	2100.42264
223	1363.014023	2097.329172
224	1361.010333	2094.789315
225	1359.27831	2091.236884
226	1357.625348	2087.650829
227	1356.465328	2084.824156
228	1354.729728	2082.747131
229	1352.76073	2077.729714
230	1351.784039	2075.401254
231	1350.929938	2070.22936
232	1349.901142	2068.442349
233	1346.764671	2065.696127
234	1344.3135	2061.121505
235	1342.12894	2058.783731
236	1340.903859	2056.39614
237	1337.686706	2052.130966
238	1335.702313	2048.247749
239	1334.630108	2046.471567
240	1332.995957	2043.799696
241	1331.334645	2039.218918
242	1330.076521	2037.933275
243	1328.803326	2034.545967
244	1327.4786	2032.276754
245	1325.941074	2027.733729
246	1324.613856	2024.657506
247	1322.915164	2022.466042
248	1321.241063	2016.884523
249	1319.569371	2015.231743
250	1318.098562	2012.749111
251	1317.417801	2012.071959
252	1315.186095	2007.998838
253	1313.978146	2004.529034
254	1311.705758	1998.752512
255	1310.124194	1994.191943
256	1309.259633	1992.223852
257	1307.208155	1987.986444
258	1305.284762	1985.437907
259	1302.34176	1982.123589
260	1300.835915	1980.753137
261	1299.784389	1979.198303
262	1297.617908	1977.004562
263	1296.078575	1973.907761
264	1294.141112	1969.58029
265	1293.102233	1967.205603
266	1291.421143	1964.570357
267	1289.068973	1962.289433
268	1287.169299	1958.11973
269	1285.326902	1954.584023
270	1283.193845	1950.889574
271	1281.717356	1947.787326
272	1280.785025	1946.15596
273	1279.943746	1944.061547
274	1278.561653	1942.012005
275	1276.585478	1938.234276
276	1273.852308	1934.545301
277	1272.639163	1932.775565
278	1271.650462	1930.500367
279	1269.736377	1928.482473
280	1268.510904	1927.396928
281	1266.6795	1924.640304
282	1264.584396	1921.978958
283	1263.504693	1920.75301
284	1262.080299	1918.761956
285	1260.299989	1916.264579
286	1259.362416	1914.527233
287	1258.679202	1913.541919
288	1256.953536	1911.719247
289	1256.019651	1903.132054
290	1254.840716	1900.854235
291	1253.647913	1897.239633
292	1252.465358	1896.202742
293	1251.17804	1894.409479
294	1249.664338	1890.610059
295	1248.232451	1889.169146
296	1245.974355	1884.111889
297	1244.073262	1881.817433
298	1242.440044	1880.291279
299	1240.875095	1877.257135
300	1240.497969	1876.75769
301	1239.590072	1874.725296
302	1238.796145	1874.088854
303	1237.268131	1872.307457
304	1236.256184	1871.332605
305	1235.842735	1868.515557
306	1234.87374	1866.869065
307	1234.157741	1865.275888
308	1233.059382	1863.767508
309	1231.235622	1862.137343
310	1230.414981	1861.369866
311	1229.425264	1860.219394
312	1227.75785	1857.705088
313	1226.852753	1855.521456
314	1225.583461	1853.289387
315	1223.816335	1850.585623
316	1223.124173	1849.50088
317	1222.580725	1847.977835
318	1221.460565	1846.18403
319	1219.297162	1843.943938
320	1217.113393	1841.821082
321	1216.112906	1840.190559
322	1214.531215	1838.148203
323	1212.908924	1836.437347
324	1210.936631	1833.397804
325	1209.310039	1830.55311
326	1208.575861	1828.321685
327	1207.688016	1826.236535
328	1206.594845	1824.098183
329	1206.171088	1823.032333
330	1205.566378	1822.218427
331	1204.924621	1820.876639
332	1204.274526	1819.732532
333	1202.861155	1817.547817
334	1201.828743	1816.384431
335	1200.662014	1815.340537
336	1199.907861	1814.500776
337	1199.198859	1812.935085
338	1197.769568	1811.073608
339	1196.935901	1809.337169
340	1195.932867	1807.200775
341	1194.874458	1805.392547
342	1193.933	1803.981773
343	1193.107629	1802.125379
344	1192.309723	1800.984276
345	1191.049177	1799.317732
346	1189.266548	1796.491086
347	1188.376521	1795.550056
348	1186.803661	1793.923213
349	1185.937289	1791.803582
350	1184.89027	1790.824205
351	1183.147957	1787.244767
352	1182.294502	1785.204931
353	1181.799419	1784.061182
354	1181.127293	1782.696181
355	1180.327459	1781.26673
356	1179.184471	1778.7632
357	1178.35603	1777.693811
358	1177.404122	1775.87184
359	1176.011403	1773.603772
360	1175.107245	1772.039297
361	1173.870031	1770.749507
362	1171.558214	1768.426164
363	1170.828408	1767.431538
364	1169.257655	1766.188297
365	1166.337282	1763.274906
366	1164.794312	1761.353805
367	1163.210471	1758.763682
368	1162.648595	1757.312775
369	1161.738924	1755.863233
370	1160.626519	1753.652337
371	1159.259797	1752.363166
372	1157.738561	1748.872476
373	1156.184133	1747.722745
374	1155.245581	1745.564601
375	1153.893545	1727.950526
376	1153.153449	1726.48185
377	1152.094727	1725.422475
378	1150.970282	1723.767277
379	1150.409744	1722.745058
380	1149.76824	1721.866753
381	1148.683621	1720.53357
382	1147.982284	1719.371425
383	1147.514092	1718.875962
384	1146.461492	1717.034702
385	1145.82471	1715.742516
386	1143.973466	1712.21856
387	1142.923176	1710.832141
388	1142.128674	1709.113104
389	1140.701816	1707.767278
390	1139.118954	1705.672043
391	1138.126332	1704.267885
392	1136.180589	1701.719969
393	1134.924589	1699.974281
394	1133.929829	1698.370304
395	1133.201967	1696.99095
396	1132.550431	1695.810351
397	1131.547225	1694.021145
398	1130.401909	1691.346531
399	1129.333257	1689.243965
400	1128.414723	1687.075046
401	1127.880044	1685.989244
402	1126.693067	1670.714742
403	1125.580547	1669.34871
404	1125.27213	1667.920519
405	1124.398594	1665.990408
406	1123.225692	1664.27503
407	1122.162326	1662.776041
408	1121.656873	1662.213007
409	1121.24487	1661.272623
410	1120.268349	1659.565043
411	1119.368439	1658.583166
412	1118.646131	1657.116341
413	1117.917782	1656.042097
414	1117.445561	1655.204386
415	1116.899368	1654.287534
416	1115.885253	1653.151354
417	1115.442462	1651.70766
418	1114.652011	1649.980349
419	1113.293655	1648.18154
420	1112.793006	1647.306668
421	1112.226679	1646.696007
422	1110.332147	1644.246392
423	1110.052209	1643.484208
424	1109.065288	1642.684616
425	1108.40285	1641.150471
426	1107.630983	1640.060665
427	1106.268145	1638.311919
428	1105.570621	1637.217183
429	1104.435681	1636.151154
430	1103.718842	1635.040934
431	1102.474988	1633.052285
432	1100.985292	1631.91246
433	1100.245003	1630.353238
434	1099.111426	1629.25078
435	1097.81776	1626.792703
436	1097.01022	1625.996991
437	1096.331172	1624.589933
438	1094.923146	1623.337107
439	1094.465948	1622.713716
440	1092.788189	1620.184399
441	1091.60605	1618.208636
442	1090.928545	1616.660524
443	1090.139351	1615.693575
444	1089.80059	1615.213584
445	1088.415723	1613.347458
446	1086.850164	1611.72222
447	1086.209081	1610.696134
448	1085.536642	1609.599807
449	1085.096141	1608.901494
450	1084.247243	1608.128763
451	1083.193004	1606.511891
452	1082.000503	1605.103143
453	1081.197652	1604.145034
454	1080.669717	1603.109524
455	1079.302544	1601.389264
456	1078.489159	1600.284533
457	1077.777454	1598.636673
458	1076.749781	1596.483853
459	1075.84751	1595.545359
460	1075.231349	1594.542297
461	1074.525219	1593.032231
462	1073.583289	1592.025689
463	1072.772503	1591.194821
464	1071.801824	1589.444683
465	1070.995134	1588.008848
466	1069.812592	1586.986411
467	1069.692728	1586.84129
468	1068.789919	1585.348638
469	1068.329864	1584.21634
470	1067.193033	1582.911058
471	1066.710027	1582.243841
472	1065.870586	1580.947592
473	1065.360875	1580.052331
474	1064.623442	1578.978218
475	1064.080989	1577.871621
476	1063.37011	1576.669984
477	1061.850646	1574.416718
478	1060.818515	1572.967134
479	1060.004838	1571.852072
480	1059.050745	1570.761339
481	1058.617684	1569.928672
482	1058.363429	1569.283462
483	1057.466097	1567.686476
484	1056.595565	1565.663528
485	1055.869219	1564.412141
486	1055.226111	1563.671391
487	1054.76162	1563.37511
488	1054.260377	1562.407283
489	1053.652743	1561.310036
490	1053.003068	1560.302181
491	1052.534833	1559.644386
492	1051.492809	1558.083632
493	1051.042033	1557.588414
494	1050.369026	1556.810589
495	1049.867613	1556.190244
496	1049.025815	1555.007075
497	1048.063969	1553.65311
498	1047.009808	1552.109288
499	1046.793252	1551.739469
500	1046.007797	1550.583935
501	1045.289525	1549.502226
502	1044.70849	1548.686042
503	1044.015493	1547.197093
504	1043.713824	1546.806588
505	1043.115279	1545.931444
506	1041.743374	1543.589208
507	1041.083256	1542.53751
508	1040.281981	1541.180869
509	1039.957467	1540.854532
510	1039.15184	1539.927721
511	1038.684177	1539.084802
512	1038.197552	1538.436249
513	1037.304772	1537.479537
514	1036.984704	1537.091081
515	1036.474057	1536.149702
516	1035.545275	1535.208532
517	1034.495567	1533.316804
518	1033.234015	1531.76404
519	1032.473332	1530.760852
520	1031.603958	1529.698025
521	1030.666395	1527.999663
522	1029.764965	1527.393079
523	1029.032418	1526.255775
524	1028.025627	1524.373521
525	1027.14697	1523.155055
526	1026.426803	1521.853737
527	1025.528245	1520.678006
528	1024.657124	1519.019467
529	1024.072388	1518.147018
530	1022.976252	1517.012338
531	1021.884705	1515.260619
532	1021.501025	1514.626749
533	1020.878233	1513.321091
534	1020.211157	1512.504049
535	1019.599352	1511.847533
536	1019.166906	1511.49372
537	1018.555018	1510.617647
538	1017.62543	1509.603015
539	1016.922345	1508.158629
540	1016.490888	1507.435341
541	1016.24287	1506.971817
542	1016.105807	1506.786949
543	1015.629819	1505.984741
544	1014.60019	1504.838866
545	1013.997302	1504.262303
546	1013.502544	1503.36745
547	1012.708618	1501.980833
548	1012.002901	1501.089379
549	1011.415361	1500.33155
550	1010.619041	1499.131769
551	1009.648066	1498.110925
552	1009.089449	1497.074691
553	1008.340753	1495.6025
554	1007.227298	1494.302674
555	1006.637041	1493.566371
556	1006.049262	1492.68553
557	1004.975356	1491.281724
558	1004.295009	1490.25889
559	1002.932304	1488.813349
560	1002.317267	1487.974824
561	1001.9826	1487.644179
562	1001.390804	1486.887429
563	1000.513723	1486.241193
564	999.6358652	1484.783503
565	998.6024705	1474.358476
566	998.0150747	1473.634456
567	997.1270859	1472.453287
568	996.3678175	1471.60802
569	995.7494977	1470.811771
570	995.3952488	1469.763638
571	995.0195924	1468.929792
572	994.5688119	1468.118328
573	993.9199829	1467.224301
574	993.4369504	1466.694092
575	992.74901	1465.69453
576	991.6646982	1464.35933
577	990.6263453	1463.229522
578	989.7771832	1462.191712
579	989.096105	1461.351098
580	988.4836246	1460.513188
581	987.7947219	1459.668585
582	987.3363445	1458.902905
583	986.7899839	1454.963356
584	986.308077	1454.06289
585	985.8836942	1453.366786
586	985.1958578	1452.383536
587	984.8812634	1451.991084
588	984.132964	1451.145002
589	983.5944285	1450.005005
590	982.3275742	1447.691707
591	981.8422526	1446.44159
592	980.9110496	1445.088294
593	980.404066	1443.98622
594	979.5076929	1443.03946
595	978.7691656	1442.180084
596	978.4882329	1441.692003
597	977.363814	1439.519197
598	976.3055326	1438.361767
599	975.8465428	1437.852317
600	975.5784515	1437.354991
601	975.2105217	1436.810954
602	974.5921714	1435.907057
603	974.2451968	1435.38348
604	973.9044054	1435.034038
605	973.5420947	1434.360238
606	972.8528925	1433.63321
607	972.390256	1432.878052
608	971.8479141	1432.025744
609	971.4664443	1431.14466
610	970.7853985	1429.924877
611	970.1551682	1429.027047
612	969.1532511	1427.896629
613	968.5240181	1426.905488
614	967.7746161	1425.921082
615	967.3141757	1425.342492
616	966.8769453	1424.844864
617	966.2441651	1423.865228
618	966.0126233	1423.584427
619	965.5356874	1423.065562
620	965.1630527	1422.556955
621	965.0646824	1421.80931
622	964.7716381	1421.543255
623	964.4929581	1421.278494
624	963.8590176	1420.426208
625	963.1885155	1419.646509
626	962.5049786	1418.95604
627	962.3149971	1418.662443
628	961.8957832	1418.19132
629	960.9719978	1416.980706
630	960.6553037	1416.504939
631	960.1211312	1415.657626
632	959.7930123	1415.273707
633	959.5012022	1414.804204
634	958.928508	1414.109414
635	958.8497729	1413.925598
636	958.0667768	1412.60456
637	957.6509059	1412.320637
638	957.6304035	1412.233795
639	957.0831846	1411.576493
640	956.483574	1403.809802
641	956.1566865	1403.28405
642	955.8079201	1402.858364
643	955.1148694	1402.262433
644	954.5154487	1401.451224
645	953.2360278	1399.774214
646	952.5823301	1398.918542
647	951.5948332	1397.547003
648	951.045388	1396.797359
649	950.4724277	1395.949489
650	950.0766387	1395.396531
651	949.7674139	1394.958438
652	949.214836	1393.943265
653	948.6823034	1393.263821
654	947.920101	1392.60379
655	947.4758236	1392.106382
656	947.3184909	1391.889008
657	946.769655	1391.368559
658	945.7325379	1382.902255
659	945.2367595	1378.854244
660	944.4848456	1377.731005
661	944.0170668	1376.948253
662	943.876119	1376.523761
663	943.5468681	1376.184327
664	943.1454042	1375.490434
665	942.3424502	1374.573837
666	941.8388177	1373.720274
667	941.2357226	1373.056697
668	940.8352862	1372.418716
669	940.0269609	1371.451201
670	939.1102728	1370.432669
671	938.4862788	1369.742073
672	937.9054563	1368.594902
673	937.3093691	1367.931377
674	937.1008274	1367.71992
675	936.8093132	1367.290416
676	936.264943	1366.352184
677	935.9882614	1365.914794
678	935.3562561	1363.119453
679	935.1648975	1362.900912
680	934.5164277	1362.468203
681	933.8755613	1361.74441
682	933.1819867	1360.860673
683	932.4807684	1359.514286
684	932.0699916	1358.701352
685	931.9254708	1358.405305
686	931.5287819	1357.987432
687	930.7891189	1356.779957
688	930.5149024	1356.495431
689	929.9673488	1355.513874
690	928.8273575	1354.560615
691	927.9256338	1353.506675
692	927.3943453	1352.825657
693	927.0206574	1352.483674
694	926.6186863	1351.991797
695	926.0386334	1350.887569
696	925.6676388	1350.296423
697	924.8225589	1348.877677
698	924.4206686	1348.380218
699	923.8466274	1347.90822
700	923.3939783	1347.273332
701	922.9479933	1346.388622
702	922.4404958	1345.952211
703	921.4570663	1344.175632
704	920.5285426	1342.510277
705	920.1123305	1341.924883
706	919.6697689	1341.55261
707	919.3891852	1341.153958
708	919.0863985	1339.914325
709	918.6795005	1339.150243
710	918.2100186	1338.358592
711	917.914178	1338.12837
712	917.2466997	1337.506257
713	916.9567118	1336.994786
714	916.0933063	1335.734888
715	915.5220961	1334.621737
716	915.2638477	1333.99075
717	914.7876886	1333.324724
718	914.4868379	1333.022652
719	914.1732543	1332.473242
720	913.3789997	1331.24853
721	912.9128307	1330.695347
722	912.5308609	1330.092269
723	911.9718357	1329.586957
724	911.5727978	1329.170754
725	910.6259131	1327.945165
726	909.2781767	1326.51733
727	908.5017198	1325.737368
728	907.969615	1324.889261
729	907.8295106	1324.588613
730	906.8153307	1323.408386
731	905.8139028	1322.619113
732	905.3450686	1322.178079
733	904.9595727	1321.702698
734	904.593088	1321.058576
735	904.3072324	1320.793684
736	903.7977407	1319.868274
737	903.3802998	1319.058579
738	902.8517975	1318.596089
739	902.4946162	1318.029733
740	901.9866614	1317.086953
741	901.6274201	1316.563369
742	900.8315723	1315.411089
743	900.3272286	1315.0105
744	899.7760798	1314.146916
745	899.2167827	1313.353857
746	898.3671862	1312.249658
747	897.8966425	1311.607737
748	897.657401	1308.004288
749	897.3569281	1301.424348
750	897.1769361	1301.17073
751	897.0601095	1300.743316
752	896.3593805	1299.825296
753	895.8781019	1299.19714
754	895.5898053	1298.890391
755	894.9534963	1297.77664
756	894.223268	1296.878554
757	893.7227142	1295.948696
758	893.4389111	1295.643932
759	892.8590546	1294.967117
760	892.3491731	1294.577927
761	891.7011437	1293.581229
762	891.2852021	1293.160723
763	890.7804687	1292.431044
764	890.1062937	1291.695961
765	889.8577658	1291.181057
766	889.6286058	1290.964284
767	889.1515534	1290.282687
768	888.8029228	1289.646404
769	888.2092487	1289.135439
770	887.5592452	1288.489564
771	887.2368765	1288.129004
772	886.8779747	1287.757429
773	886.3672314	1287.040395
774	886.2500367	1286.861132
775	885.5883115	1286.071892
776	885.0045619	1285.219472
777	884.9112478	1285.069073
778	884.5217804	1284.583793
779	883.8037836	1283.608735
780	883.0995979	1282.521974
781	882.7966034	1282.135238
782	882.2006183	1281.488998
783	881.5960414	1280.374271
784	881.0708433	1279.598759
785	880.3988713	1279.162498
786	879.83964	1278.424084
787	879.0902838	1277.587832
788	878.4316892	1276.97572
789	878.0114562	1276.322634
790	877.2111149	1275.383581
791	876.7693537	1274.837989
792	876.0726887	1273.861957
793	875.7381651	1273.498483
794	875.4139101	1273.145265
795	874.73193	1272.16049
796	874.4018052	1271.574564
797	874.1987703	1271.268317
798	873.9261461	1270.89949
799	873.3288453	1270.286346
800	873.1698694	1269.97956
801	872.8035028	1269.401263
802	872.3883296	1268.77517
803	871.9140457	1268.301011
804	871.7213574	1268.019143
805	871.3717526	1267.254103
806	870.6789829	1266.369006
807	870.1439873	1265.53569
808	869.7847731	1265.071882
809	869.4171153	1264.525271
810	869.0892331	1264.203238
811	868.5808268	1258.164889
812	868.3453432	1257.629589
813	867.7272123	1257.039712
814	866.8898471	1256.267758
815	866.5957154	1255.925925
816	866.3663916	1255.508524
817	865.9992345	1254.827949
818	865.5643184	1254.304232
819	865.193793	1253.512476
820	864.5288961	1252.82261
821	864.0525784	1252.271645
822	863.7016054	1251.925233
823	863.3291971	1251.265848
824	862.549085	1249.974406
825	862.0540714	1248.88943
826	861.6708026	1248.451064
827	861.3071026	1248.073697
828	860.8434818	1247.514339
829	860.3649919	1246.80624
830	860.0589994	1246.339737
831	859.6635465	1245.694804
832	859.2600497	1244.80896
833	858.8839528	1244.379474
834	858.5198716	1243.913341
835	858.2340219	1243.564375
836	857.8990766	1242.92812
837	857.3416024	1242.436033
838	856.9680913	1242.092978
839	856.62315	1241.806362
840	856.2264536	1240.892163
841	855.8561813	1240.402477
842	855.4477769	1240.03758
843	855.0971616	1239.59957
844	854.7029757	1238.899865
845	854.4483089	1238.52684
846	853.8943314	1237.797535
847	853.3935171	1237.373489
848	853.0174701	1237.011134
849	852.7617077	1236.794082
850	852.1844161	1236.345697
851	852.0992783	1236.183793
852	851.7333168	1235.784745
853	851.342259	1235.373059
854	850.9262594	1234.793113
855	850.3158388	1234.20132
856	849.9522205	1233.534728
857	849.5072023	1232.918465
858	849.1129348	1232.237288
859	848.8084262	1231.725084
860	848.3422519	1231.145298
861	847.8032059	1229.963553
862	847.4800984	1229.581942
863	847.2373957	1229.278569
864	846.9291374	1228.798268
865	846.2717866	1227.824271
866	845.9266703	1227.515424
867	845.6015421	1226.849332
868	845.2524924	1226.330345
869	844.8451692	1225.508736
870	844.6150746	1225.059534
871	844.3615208	1222.532726
872	844.1620549	1222.214326
873	843.8633604	1221.624948
874	843.6789409	1221.272543
875	843.1820095	1220.600753
876	842.7888164	1219.994875
877	842.3159151	1219.104582
878	841.6570729	1217.952829
879	841.353894	1217.65326
880	841.0286588	1217.294066
881	840.803681	1217.019167
882	840.5021824	1216.618176
883	840.0767206	1216.133865
884	839.6079677	1215.718295
885	839.1872274	1215.378526
886	838.5036936	1214.498277
887	838.1496123	1214.042234
888	837.9590412	1213.779464
889	837.7274923	1213.485013
890	837.4360979	1212.919095
891	837.0218848	1212.507111
892	836.7479949	1212.115189
893	836.4516423	1211.796162
894	836.1958405	1211.542857
895	835.424219	1210.371876
896	835.1178754	1209.744826
897	834.8277639	1209.352967
898	834.5574595	1209.018612
899	834.2937724	1208.741155
900	833.8556625	1208.195634
901	833.6129093	1207.773873
902	833.0467863	1206.889815
903	832.6327056	1206.404627
904	832.3269477	1206.123079
905	832.0620402	1205.735602
906	831.654842	1205.270845
907	831.4808233	1204.884261
908	831.1522563	1204.394476
909	830.6473923	1203.715819
910	830.2041415	1203.32165
911	829.7407084	1202.880673
912	829.3028202	1202.389348
913	829.0881002	1202.163386
914	828.7582306	1201.415756
915	828.4038637	1200.687064
916	828.1842688	1200.415609
917	827.5960337	1199.589661
918	827.1379185	1198.989198
919	827.0622366	1198.87479
920	826.8246859	1198.544337
921	826.5161793	1198.202586
922	826.016893	1197.592348
923	825.6631087	1197.032818
924	825.1622461	1196.217777
925	824.705765	1195.880743
926	824.4028556	1195.409297
927	823.8916775	1194.898699
928	823.3548863	1194.211821
929	823.0765564	1193.702283
930	822.7824591	1193.336512
931	822.6851117	1193.113706
932	822.0648447	1192.458689
933	821.695814	1191.877142
934	821.3633284	1191.559678
935	821.075597	1190.888302
936	820.8775384	1190.589516
937	820.281345	1189.857148
938	819.9266224	1189.501157
939	819.4765555	1188.707417
940	819.0795036	1188.217093
941	818.7995248	1187.775141
942	818.4691877	1187.326535
943	817.9876951	1186.556703
944	817.7682175	1186.137614
945	817.3790318	1185.832852
946	816.8999992	1185.240531
947	816.5504134	1184.59926
948	816.24897	1184.139125
949	816.0862643	1183.915382
950	815.6746122	1183.237522
951	815.2228788	1182.725751
952	814.3752262	1181.13163
953	813.8941083	1180.522082
954	813.6859138	1180.230111
955	813.4133228	1179.801192
956	813.2835175	1179.463532
957	812.6062173	1178.709753
958	812.3037319	1178.30831
959	812.1547908	1178.043941
960	811.8777175	1177.636253
961	811.5758859	1177.032593
962	811.4255461	1176.825735
963	811.0059639	1176.188973
964	810.7268049	1175.862615
965	810.3655152	1175.152347
966	810.0244746	1174.733068
967	809.8900946	1174.58349
968	809.5465057	1174.149635
969	808.920967	1173.537023
970	808.6275939	1173.084564
971	808.1675704	1172.44991
972	807.777658	1172.007058
973	807.4563567	1171.520893
974	807.1049302	1170.880992
975	806.7262005	1170.302079
976	806.236888	1169.734308
977	805.9256957	1169.323176
978	805.619348	1168.878059
979	805.18392	1168.339863
980	804.8128267	1167.820739
981	804.3360739	1167.072842
982	804.0085516	1166.68134
983	803.5729368	1166.164158
984	803.1538899	1165.557166
985	802.9137261	1165.194629
986	802.6655293	1164.806779
987	802.4074802	1164.496997
988	802.1810374	1164.276245
989	801.7815824	1163.791656
990	801.4346431	1163.232602
991	801.0288486	1162.671664
992	800.6969779	1162.16262
993	800.4198419	1161.921555
994	800.1356673	1161.508522
995	799.8254095	1161.230809
996	799.4013021	1160.459515
997	798.9996912	1159.605133
998	798.6279359	1159.099683
999	798.2495574	1158.76527
1000	797.6095818	1157.912241
