iter	Passed	Remaining
561	5196	64437
562	5202	64389
563	5213	64398
564	5227	64454
565	5243	64528
566	5264	64654
567	5274	64661
568	5280	64604
569	5287	64575
570	5292	64513
571	5305	64547
572	5318	64578
573	5326	64563
574	5334	64531
575	5341	64497
576	5347	64446
577	5352	64384
578	5358	64333
579	5363	64275
580	5371	64254
581	5376	64192
582	5383	64156
583	5388	64093
584	5402	64149
585	5412	64151
586	5423	64158
587	5437	64210
588	5449	64224
589	5457	64207
590	5464	64164
591	5470	64118
592	5476	64070
593	5487	64080
594	5499	64110
595	5511	64137
596	5519	64102
597	5524	64052
598	5529	63990
599	5534	63930
600	5539	63875
601	5545	63824
602	5550	63772
603	5556	63726
604	5561	63669
605	5567	63617
606	5581	63671
607	5593	63685
608	5604	63707
609	5613	63693
610	5619	63647
611	5625	63604
612	5631	63556
613	5637	63506
614	5644	63470
615	5655	63485
616	5668	63525
617	5683	63578
618	5689	63534
619	5694	63479
620	5702	63448
621	5707	63394
622	5718	63403
623	5731	63439
624	5744	63475
625	5750	63431
626	5766	63490
627	5781	63548
628	5787	63502
629	5792	63455
630	5797	63399
631	5804	63365
632	5809	63312
633	5822	63341
634	5827	63290
635	5834	63249
636	5840	63214
637	5854	63252
638	5862	63228
639	5868	63186
640	5875	63156
641	5880	63105
642	5886	63061
643	5893	63025
644	5899	62983
645	5905	62940
646	5912	62910
647	5918	62862
648	5923	62814
649	5928	62764
650	5940	62780
651	5953	62818
652	5967	62859
653	5975	62834
654	5980	62783
655	5996	62840
656	6010	62884
657	6025	62941
658	6039	62977
659	6046	62943
660	6055	62941
661	6061	62898
662	6069	62875
663	6076	62842
664	6082	62801
665	6089	62765
666	6096	62738
667	6102	62694
668	6119	62771
669	6137	62850
670	6148	62854
671	6154	62813
672	6161	62790
673	6168	62751
674	6175	62720
675	6182	62689
676	6189	62666
677	6198	62657
678	6211	62686
679	6225	62718
680	6239	62759
681	6249	62757
682	6261	62776
683	6266	62730
684	6271	62683
685	6280	62663
686	6291	62676
687	6304	62706
688	6319	62750
689	6332	62780
690	6348	62837
691	6353	62794
692	6360	62759
693	6366	62718
694	6387	62824
695	6401	62861
696	6414	62896
697	6423	62877
698	6429	62838
699	6434	62790
700	6439	62739
701	6444	62693
702	6451	62661
703	6457	62626
704	6465	62598
705	6476	62611
706	6498	62722
707	6509	62734
708	6519	62730
709	6527	62709
710	6535	62686
711	6542	62657
712	6548	62620
713	6558	62613
714	6565	62583
715	6577	62610
716	6593	62659
717	6602	62648
718	6609	62616
719	6615	62582
720	6621	62538
721	6630	62534
722	6643	62558
723	6655	62574
724	6670	62617
725	6680	62622
726	6687	62585
727	6693	62545
728	6698	62503
729	6703	62455
730	6709	62410
731	6714	62370
732	6720	62326
733	6726	62291
734	6736	62288
735	6745	62273
736	6752	62245
737	6762	62245
738	6777	62289
739	6789	62307
740	6795	62266
741	6807	62290
742	6817	62280
743	6822	62240
744	6828	62198
745	6843	62241
746	6856	62267
747	6862	62231
748	6871	62219
749	6877	62183
750	6885	62158
751	6890	62119
752	6897	62082
753	6903	62045
754	6909	62009
755	6914	61961
756	6919	61919
757	6935	61967
758	6949	62002
759	6955	61968
760	6961	61934
761	6968	61901
762	6974	61867
763	6980	61830
764	6986	61790
765	6992	61751
766	6998	61715
767	7003	61673
768	7009	61635
769	7028	61715
770	7043	61758
771	7056	61782
772	7061	61738
773	7068	61711
774	7074	61673
775	7079	61630
776	7086	61600
777	7092	61560
778	7097	61516
779	7103	61481
780	7117	61513
781	7131	61547
782	7136	61505
783	7142	61466
784	7147	61422
785	7154	61395
