iter	MAE	RMSE
157	1508.526086	2510.815917
158	1505.799604	2474.656909
159	1502.620644	2466.451121
160	1500.151044	2463.058374
161	1497.549222	2460.083086
162	1496.388421	2456.833192
163	1494.001901	2452.065002
164	1491.694079	2449.787833
165	1488.354392	2441.922332
166	1483.759631	2435.253277
167	1478.886043	2424.223508
168	1475.894974	2421.213042
169	1473.656381	2418.235369
170	1473.103393	2413.951706
171	1471.084326	2411.0055
172	1469.115915	2407.755482
173	1466.670568	2402.135424
174	1462.731525	2393.112938
175	1458.742917	2388.010712
176	1455.501812	2378.101114
177	1453.647711	2374.640233
178	1451.305153	2370.158906
179	1449.13815	2365.378775
180	1447.239311	2361.339946
181	1446.439109	2360.241208
182	1445.410258	2357.944896
183	1443.057793	2353.198197
184	1442.151091	2351.675891
185	1440.206324	2347.960605
186	1437.195397	2344.331437
187	1434.749943	2340.492603
188	1432.634728	2335.575779
189	1430.207313	2331.599687
190	1428.059687	2326.721932
191	1425.951883	2314.262636
192	1424.521819	2310.936717
193	1423.285713	2300.281958
194	1420.460171	2294.342931
195	1418.22478	2290.868951
196	1415.126335	2286.127878
197	1413.721479	2284.281749
198	1410.630887	2279.868149
199	1408.76222	2278.06724
200	1406.633865	2275.340791
201	1404.538403	2271.873464
202	1402.368324	2266.303521
203	1400.782881	2262.676065
204	1399.501997	2254.241417
205	1397.75561	2250.412512
206	1395.32035	2246.23859
207	1393.15672	2243.564519
208	1390.356403	2240.854362
209	1389.015907	2237.760438
210	1387.344383	2235.220107
211	1385.588407	2229.621545
212	1383.593032	2224.817248
213	1381.655758	2222.380775
214	1379.036322	2219.115528
215	1376.733983	2215.533854
216	1375.563307	2208.055645
217	1373.100443	2204.209638
218	1370.810295	2201.023294
219	1368.658132	2197.012203
220	1365.605528	2193.83585
221	1363.825792	2191.371119
222	1362.074868	2189.187636
223	1359.544398	2186.618489
224	1357.551475	2183.536546
225	1356.199767	2180.314189
226	1353.890867	2176.253868
227	1352.981195	2174.408754
228	1350.684898	2171.264984
229	1349.515452	2167.515616
230	1347.855252	2160.498627
231	1345.653276	2155.490649
232	1343.55871	2150.408092
233	1341.184454	2147.524537
234	1338.576884	2144.519901
235	1337.576159	2142.727153
236	1335.919056	2140.652429
237	1335.167824	2139.683047
238	1333.93539	2138.743141
239	1331.859847	2135.887517
240	1330.287386	2131.916972
241	1328.817866	2129.42419
242	1328.323782	2128.365773
243	1325.56427	2123.381652
244	1323.963609	2120.829378
245	1320.813623	2117.266066
246	1318.932694	2115.502498
247	1316.881559	2112.295999
248	1314.494692	2082.426014
249	1313.171896	2078.332561
250	1310.356587	2073.923002
251	1308.780719	2069.945759
252	1306.865765	2065.530657
253	1304.750281	2061.927841
254	1301.994958	2058.284552
255	1300.043284	2054.249173
256	1298.31298	2051.194064
257	1296.832077	2047.945266
258	1296.057147	2046.531049
259	1294.64626	2043.163486
260	1293.113377	2039.828169
261	1292.321279	2038.50141
262	1291.661261	2037.50138
263	1290.329407	2034.751765
264	1288.035176	2032.125721
265	1286.88323	2029.784213
266	1285.948316	2027.571462
267	1284.032882	2023.714623
268	1282.69355	2021.335142
269	1280.571868	2017.176898
270	1278.413672	2013.164698
271	1276.975588	2011.822121
272	1274.71886	2008.93896
273	1273.014077	2007.139141
274	1271.69707	2005.019038
275	1270.57543	2002.697818
276	1268.982225	2001.005432
277	1267.996834	1998.895014
278	1267.065882	1997.006752
279	1265.28482	1993.94969
280	1263.340548	1991.431873
281	1262.2956	1986.014067
282	1260.655495	1981.656679
283	1258.250785	1977.751643
284	1258.109797	1977.538007
285	1257.139229	1975.871728
286	1255.105496	1972.630361
287	1253.117492	1968.623646
288	1252.10837	1966.385041
289	1251.411851	1965.236292
290	1250.058304	1962.638255
291	1248.59027	1961.086004
292	1246.446735	1956.722629
293	1244.363628	1955.015037
294	1243.370092	1954.207389
295	1242.874478	1953.13211
296	1241.473454	1951.17016
297	1239.587344	1945.396337
298	1237.364037	1942.951526
299	1236.516943	1941.814458
300	1235.368626	1939.407495
301	1234.974896	1938.94183
302	1234.130875	1937.815379
303	1233.276825	1936.511286
304	1232.099908	1933.465574
305	1230.583771	1930.762865
306	1229.707506	1929.464955
307	1228.808837	1927.344853
308	1227.262706	1926.052479
309	1226.067164	1924.03493
310	1224.753052	1922.77446
311	1222.258642	1919.529582
312	1220.743222	1917.178082
313	1219.975012	1915.473273
314	1218.635557	1913.901249
315	1217.11108	1912.230447
316	1215.229912	1908.744606
317	1214.359234	1907.448211
318	1213.249722	1906.026507
319	1212.058186	1904.149984
320	1211.032089	1902.653923
321	1210.03665	1901.610379
322	1207.667487	1899.190899
323	1206.262633	1897.954814
324	1205.419932	1896.250822
325	1204.107336	1894.316318
326	1202.926853	1892.983099
327	1201.539115	1889.559825
328	1198.986817	1885.089492
329	1198.012087	1883.222886
330	1197.125551	1881.470125
331	1195.358249	1879.708785
332	1194.363046	1878.450038
333	1193.268345	1876.810741
334	1192.665673	1875.21413
335	1191.86791	1873.67355
336	1189.873325	1870.847732
337	1188.659965	1869.426757
338	1187.596398	1868.307175
339	1186.410928	1866.811247
340	1185.732883	1865.755836
341	1184.519487	1863.639017
342	1183.549909	1862.457966
343	1182.02785	1859.780305
344	1180.813613	1857.273438
345	1179.747569	1855.928858
346	1179.364547	1855.387466
347	1177.485507	1853.597385
348	1176.662016	1852.266435
349	1175.466983	1850.258835
350	1174.333012	1848.863859
351	1172.51536	1845.194677
352	1171.073604	1843.171235
353	1170.244071	1841.143151
354	1168.54689	1839.271247
355	1167.769971	1837.867695
356	1166.416397	1835.525209
357	1165.66793	1834.693011
358	1164.856126	1832.972698
359	1163.583021	1831.220902
360	1162.698027	1829.524983
361	1161.914679	1827.958353
362	1161.29371	1827.164554
363	1160.465876	1825.438059
364	1159.816157	1824.646883
365	1158.949664	1822.960312
366	1158.157249	1818.68584
367	1156.69467	1794.867775
368	1155.728447	1793.912159
369	1154.105493	1791.701342
370	1153.417297	1790.76824
371	1152.429871	1788.375439
372	1151.616969	1787.52496
373	1151.03735	1786.558177
374	1150.211139	1785.646401
375	1148.735068	1784.38974
376	1147.398343	1781.971103
377	1146.894066	1781.157074
378	1146.268595	1779.451036
379	1144.821137	1777.25408
380	1143.256128	1775.16291
381	1141.908693	1772.744284
382	1140.103146	1770.544847
383	1139.085197	1769.495023
384	1138.120255	1768.320686
385	1137.211782	1767.036829
386	1136.440976	1766.175447
387	1135.670301	1765.264396
388	1134.661994	1763.285392
389	1133.881837	1761.826098
390	1133.060402	1760.495496
391	1130.990018	1757.947947
392	1130.432048	1756.33346
393	1129.184921	1755.120136
394	1128.273957	1754.408507
395	1126.910184	1752.810256
396	1126.550118	1751.805473
397	1124.772688	1749.482623
398	1124.133433	1748.568818
399	1123.37423	1747.162486
400	1122.879717	1746.177316
401	1122.365605	1744.126966
402	1121.255497	1742.942152
403	1119.961948	1740.773139
404	1119.259035	1739.189603
405	1119.121064	1738.818709
406	1118.502902	1737.619429
407	1117.46487	1735.706327
408	1116.879836	1734.418369
409	1115.878699	1732.384276
410	1115.362875	1730.97651
411	1114.360117	1729.917693
412	1113.383126	1728.831721
413	1112.05992	1726.65778
414	1110.465436	1725.031038
415	1109.632828	1723.93926
416	1109.164396	1722.964256
417	1108.584457	1721.567785
418	1107.43642	1720.407471
419	1106.694474	1719.206409
420	1105.286506	1717.773213
421	1104.490631	1716.21365
422	1103.095178	1714.556574
423	1102.192333	1713.263827
424	1101.492348	1712.441987
425	1100.384566	1710.529565
426	1099.483589	1709.5517
427	1098.384271	1707.573326
428	1097.228837	1705.945002
429	1096.291533	1704.593252
430	1095.711952	1703.823722
431	1094.511508	1702.281816
432	1093.611444	1700.797661
433	1093.279594	1700.147735
434	1092.856189	1699.354218
435	1092.062054	1697.835442
436	1091.60576	1696.918969
437	1091.202465	1696.2189
438	1090.699268	1695.318959
439	1089.238649	1693.834584
440	1087.664282	1691.75694
441	1086.76224	1690.364591
442	1086.238378	1689.397119
443	1084.953058	1687.944918
444	1084.392907	1687.133752
445	1083.829839	1686.34186
446	1083.322999	1685.616912
447	1082.707335	1684.420315
448	1081.864413	1683.010591
449	1080.952762	1681.485621
450	1080.27898	1680.726858
451	1079.988452	1680.363928
452	1079.468368	1679.296701
453	1078.952669	1678.259634
454	1078.024727	1677.450564
455	1077.145775	1676.449511
456	1076.670611	1676.027019
457	1076.005585	1675.476627
458	1075.393615	1674.85433
459	1074.768111	1674.264706
460	1073.452885	1650.332447
461	1072.390061	1649.143967
462	1071.480912	1647.34263
463	1070.792978	1646.173802
464	1069.86131	1628.324191
465	1068.932877	1626.984125
466	1067.979905	1626.247227
467	1067.284682	1625.173775
468	1066.021574	1623.251379
469	1064.314291	1620.833923
470	1063.642007	1620.319509
471	1063.372588	1619.793536
472	1062.261396	1618.438792
473	1061.568687	1617.236155
474	1060.330651	1605.091201
475	1059.302852	1603.670337
476	1058.429322	1602.440129
477	1057.66307	1599.898947
478	1056.417088	1598.648539
479	1055.879074	1597.708086
480	1055.343376	1596.587672
481	1054.495092	1595.163577
482	1053.613878	1593.609294
483	1052.805465	1592.047444
484	1051.644176	1590.524811
485	1050.921347	1589.259759
486	1049.982732	1588.172444
487	1049.476667	1587.227421
488	1048.520557	1586.039207
489	1048.107883	1585.303336
490	1047.32996	1584.129715
491	1045.746607	1582.288238
492	1045.087823	1581.588841
493	1044.733582	1581.181041
494	1044.424858	1580.705417
495	1044.098363	1580.069355
496	1043.291726	1579.031892
497	1042.557595	1577.954386
498	1041.891933	1576.959242
499	1040.782063	1575.709229
500	1040.421412	1575.095566
501	1039.950243	1574.365226
502	1038.729525	1572.938058
503	1037.970016	1571.551614
504	1037.17384	1570.44757
505	1036.947472	1570.014776
506	1036.375035	1569.147074
507	1035.419829	1568.207524
508	1034.838414	1567.213773
509	1034.241314	1566.431453
510	1033.479508	1565.524319
511	1032.613629	1563.964354
512	1031.91746	1562.796458
513	1031.348385	1562.038755
514	1030.511373	1561.321349
515	1029.948376	1560.771822
516	1029.528699	1560.015063
517	1028.903261	1558.407489
518	1028.259456	1557.214656
519	1027.131487	1541.700357
520	1026.114964	1540.141712
521	1025.676564	1539.145662
522	1025.17186	1538.472832
523	1024.936602	1537.963673
524	1024.664573	1537.287702
525	1023.596322	1535.702179
526	1022.678312	1534.662124
527	1022.274207	1534.100706
528	1021.70678	1533.077527
529	1021.040422	1532.012186
530	1020.413164	1531.141964
531	1019.721326	1529.917493
532	1019.344544	1529.574403
533	1019.099959	1529.350321
534	1018.463526	1528.308376
535	1017.778406	1527.10694
536	1017.084456	1526.099155
537	1016.662915	1525.611076
538	1016.12088	1524.786389
539	1015.516303	1524.178548
540	1014.777578	1523.362072
541	1014.140328	1522.562175
542	1013.792576	1522.023903
543	1012.952036	1521.024838
544	1012.079893	1520.09826
545	1011.431375	1519.007148
546	1010.460614	1517.906153
547	1009.155186	1516.596275
548	1008.59856	1516.14176
549	1007.888009	1515.348098
550	1007.542371	1514.601886
551	1006.747676	1513.838949
552	1005.647814	1511.900921
553	1004.714461	1510.588838
554	1004.157447	1509.810453
555	1003.040801	1508.168212
556	1001.487394	1506.034138
557	1000.624295	1505.093154
558	1000.152	1504.357279
559	999.6764335	1503.642033
560	998.8456837	1502.116238
561	998.557146	1501.817912
562	997.8686646	1501.172489
563	997.3608812	1500.627716
564	996.6573934	1499.933081
565	995.8507332	1498.681306
566	995.4446148	1498.204324
567	995.0306367	1497.257519
568	994.4774105	1496.242118
569	993.4715581	1494.890186
570	992.3500524	1493.070777
571	991.8586857	1492.364199
572	991.5057136	1491.726166
573	991.3611441	1491.581637
574	990.8608534	1491.166555
575	990.5893721	1490.965721
576	989.8772575	1490.227341
577	989.2783246	1489.130911
578	988.7205135	1488.234366
579	987.8112811	1487.198953
580	986.8507982	1485.385523
581	985.9295044	1484.095299
582	985.2746545	1483.081573
583	984.6240428	1482.313101
584	983.9784149	1481.381516
585	983.2470089	1479.960457
586	982.3232554	1478.671838
587	981.4513136	1477.328869
588	980.7311551	1476.485019
589	979.7797345	1475.142012
590	978.9529004	1474.341089
591	978.2408545	1473.426599
592	977.8370824	1472.864962
593	977.7137978	1472.675864
594	977.0939897	1471.919186
595	976.3922044	1470.147589
596	975.5532768	1469.108621
597	974.9116586	1468.594912
598	974.3527111	1467.751081
599	974.1287801	1467.445565
600	973.1399577	1466.394777
601	972.6751794	1465.821943
602	972.4262268	1465.47664
603	971.7412561	1464.325272
604	970.8865981	1463.261423
605	970.3039994	1462.223055
606	969.8117275	1461.428536
607	969.4057113	1460.786926
608	969.1183984	1459.993196
609	968.6628232	1459.556508
610	967.5536829	1457.902268
611	967.2520381	1457.581208
612	966.9502565	1457.297891
613	966.5096383	1456.50336
614	965.8682525	1444.639783
615	965.2890817	1443.757383
616	964.8326621	1443.228685
617	964.3038052	1442.151684
618	963.8908662	1441.468178
619	963.4670579	1440.682983
620	962.906108	1439.98963
621	962.556458	1439.291264
622	962.1996161	1438.752749
623	961.7172485	1438.269489
624	961.2036809	1437.347974
625	960.9942282	1437.033022
626	960.5111928	1436.467455
627	959.7252787	1435.123366
628	958.7886492	1433.78351
629	958.0695142	1433.101529
630	957.7921817	1432.681144
631	956.9098798	1431.194381
632	956.393945	1430.218191
633	955.3199332	1428.498949
634	954.9070546	1428.035379
635	954.3929101	1427.416142
636	954.1082553	1426.984472
637	953.5542007	1425.941209
638	953.1509452	1425.4493
639	952.8262455	1425.042101
640	952.357652	1424.469785
641	951.620013	1423.636572
642	951.2509304	1423.105176
643	950.7790175	1422.59378
644	950.5610241	1422.443855
645	949.4525245	1421.338206
646	949.1343213	1420.920033
647	948.625329	1409.199222
648	948.1549166	1408.527302
649	947.811115	1407.883553
650	947.385791	1407.399983
651	946.6347375	1406.202452
652	946.0101043	1405.524985
653	945.7124415	1405.242854
654	945.329509	1404.862464
655	944.2225489	1403.484857
656	943.6444431	1402.747944
657	943.4888923	1402.418052
658	942.9777281	1401.631152
659	942.6937985	1401.246428
660	942.0728953	1400.300099
661	941.3788578	1399.755235
662	940.7520375	1398.715239
663	940.0839266	1397.948086
664	939.5730286	1397.1844
665	939.3097444	1396.851635
666	938.8157614	1396.115758
667	938.457502	1395.749327
668	938.2704845	1395.543363
669	937.5449156	1394.504086
670	937.0093047	1393.687647
671	935.95274	1392.003451
672	935.1846077	1390.77365
673	934.0964006	1389.407288
674	933.5825122	1388.997383
675	933.2275565	1388.570334
676	932.8455961	1388.110883
677	932.1363909	1387.043422
678	931.567235	1386.424297
679	930.803229	1385.243389
680	930.3476562	1384.535767
681	929.6339387	1383.813912
682	929.0013922	1383.029307
683	928.2091855	1381.784508
684	927.9668459	1381.506788
685	927.5450249	1381.171445
686	927.2894799	1380.957803
687	926.8656984	1380.455887
688	926.2663141	1379.910688
689	925.5894419	1379.024813
690	924.6314359	1377.899514
691	924.0249062	1376.897618
692	923.7784227	1376.665781
693	923.3989822	1376.060689
694	922.8661929	1374.881827
695	922.2304146	1373.95836
696	921.8886859	1373.424705
697	921.0732542	1372.570237
698	920.5463898	1371.706799
699	920.2333375	1371.28553
700	919.8669585	1370.607578
701	919.3068196	1370.054728
702	918.7420944	1369.407357
703	918.5061067	1369.075583
704	918.2717296	1368.917898
705	917.7324405	1368.314874
706	917.0663747	1367.403673
707	916.5596123	1366.434347
708	916.2825118	1366.0202
709	915.7929277	1365.407446
710	915.3008368	1364.512755
711	914.7127882	1362.265301
712	914.4298623	1361.900714
713	913.7385544	1361.29767
714	913.5540337	1361.112439
715	913.2701925	1360.779275
716	912.7352205	1360.234952
717	912.5303452	1359.979121
718	912.1839679	1359.684813
719	911.8115764	1359.202987
720	911.5582563	1358.814534
721	911.1631463	1358.081976
722	910.2518261	1356.731681
723	909.7940318	1355.856303
724	909.4194606	1355.274357
725	909.0104794	1354.373698
726	908.8134027	1354.213486
727	908.2781223	1353.430256
728	908.0052017	1353.116771
729	907.6145814	1352.652111
730	907.1598731	1351.739474
731	906.5143706	1350.874944
732	906.0868693	1350.457514
733	905.7199	1350.137349
734	905.0018797	1348.812312
735	904.6494221	1348.272826
736	904.3498816	1347.859342
737	903.9078199	1347.508646
738	903.0425616	1346.529392
739	902.2880461	1345.583175
740	902.0099732	1345.399061
741	901.0183349	1344.118404
742	900.4164881	1343.339106
743	900.0740391	1342.762314
744	899.6003644	1342.112282
745	899.1240381	1341.35666
746	898.3561376	1340.185151
747	897.8326392	1339.740131
748	897.4393015	1339.135653
749	897.0168796	1338.436204
750	896.5100137	1337.884035
751	895.7409478	1336.791839
752	895.5625926	1336.454114
753	895.3305374	1336.06602
754	894.9525497	1335.52907
755	894.270786	1334.694077
756	893.88849	1334.155496
757	893.4955186	1333.613734
758	893.0504387	1333.031682
759	892.5440603	1332.630594
760	891.9402954	1331.763332
761	891.8051314	1331.574689
762	891.324098	1331.180322
763	890.6487624	1330.538769
764	890.1932581	1329.889304
765	889.76563	1329.415887
766	888.8398268	1315.598505
767	888.3607609	1314.933667
768	888.1072145	1314.775424
769	887.9576771	1314.555661
770	887.7000692	1314.234062
771	887.2845471	1313.683169
772	886.7922938	1313.325009
773	886.521533	1312.923271
774	885.4913962	1311.26158
775	885.2044957	1310.74744
776	884.653043	1309.919734
777	884.2065202	1309.063213
778	883.6820996	1308.237917
779	883.2706428	1307.585644
780	882.4941234	1306.759303
781	881.9610421	1305.895941
782	881.5087428	1305.336164
783	880.6036875	1304.493664
784	880.3027606	1304.199451
785	879.7324015	1303.059315
786	879.1964083	1302.606523
787	878.5583492	1301.562384
788	878.1455482	1300.867578
789	877.587313	1300.077338
790	876.8401463	1299.124145
791	876.286256	1298.494978
792	875.6428292	1297.592208
793	875.3055593	1297.067216
794	874.8592319	1296.100892
795	874.0684632	1294.906305
796	873.6721557	1294.527592
797	873.1986186	1293.789131
798	872.6991175	1292.873684
799	872.0724944	1292.061956
800	871.3013992	1291.147456
801	871.1943547	1290.990258
802	871.0410963	1290.785295
803	870.4622599	1290.230882
804	869.9432711	1289.2696
805	869.2034275	1288.145665
806	868.7865899	1287.50704
807	868.0143607	1286.105861
808	867.5691271	1285.496772
809	867.2757896	1284.679176
810	866.7642236	1284.17038
811	866.1683742	1283.382613
812	865.0573229	1281.433856
813	864.7122349	1280.886315
814	864.4894748	1280.587191
815	863.9598291	1279.961463
816	863.7451344	1279.589953
817	863.2899832	1278.937907
818	863.0185763	1278.576055
819	862.6032281	1277.974448
820	862.194195	1277.512156
821	861.942626	1277.120962
822	861.5370252	1276.661639
823	861.4286987	1275.279777
824	861.2102799	1275.097481
825	860.7317013	1274.489255
826	860.2975119	1274.106014
827	859.9214112	1273.492788
828	859.1823263	1272.676685
829	858.9825691	1272.379728
830	858.6925866	1271.966981
831	858.4510079	1271.703232
832	858.0065581	1270.995565
833	857.4578904	1270.157818
834	856.9766197	1269.486269
835	856.2059052	1268.289004
836	855.7220754	1267.612136
837	855.2389314	1266.925104
838	854.8774521	1266.480695
839	854.4676632	1265.991351
840	854.2377441	1265.584692
841	853.7801627	1265.058139
842	853.130179	1264.478773
843	852.562376	1263.639288
844	852.1781951	1263.097341
845	851.9481605	1262.883147
846	851.521455	1262.584011
847	851.2345893	1262.292251
848	850.7445038	1261.651374
849	850.1499693	1260.799479
850	849.4432762	1259.847163
851	848.9993519	1259.398339
852	848.7651239	1259.175937
853	848.3967966	1258.78466
854	847.9493081	1258.208691
855	847.5277577	1257.850469
856	847.1414916	1257.187934
857	846.9203933	1256.85499
858	846.4211907	1256.260527
859	846.1107801	1255.38287
860	845.7102979	1254.944135
861	845.1430355	1254.143164
862	844.8040683	1253.623484
863	844.5559563	1253.268452
864	844.4319759	1253.152294
865	844.0232668	1252.578867
866	843.8885258	1252.361206
867	843.6032368	1251.975488
868	843.3044785	1251.579217
869	843.0258106	1251.269811
870	842.7351465	1250.795114
871	842.6231413	1250.664696
872	842.1651973	1249.980563
873	841.5740256	1249.20216
874	841.2999323	1248.825092
875	840.6421392	1247.826226
876	840.2268765	1247.036877
877	839.9433898	1246.486508
878	839.5718794	1245.888064
879	839.3786216	1245.681547
880	838.7537453	1244.84177
881	838.3849627	1244.403374
882	838.0495987	1244.148306
883	837.7165209	1243.675022
884	837.083478	1242.468044
885	836.8120337	1241.957663
886	836.559563	1241.531677
887	836.232717	1240.845572
888	835.5487793	1240.178116
889	835.125661	1239.635343
890	834.7495677	1239.169899
891	834.2009137	1238.584435
892	833.6613671	1238.068923
893	833.3434892	1237.430416
894	833.1674166	1237.188849
895	832.9199607	1236.975196
896	832.6775643	1236.707897
897	832.1391209	1236.171358
898	831.8806342	1235.857336
899	831.6404861	1235.641469
900	831.3575136	1235.228081
901	831.0800638	1234.91942
902	830.5720754	1234.36664
903	830.4376027	1234.156957
904	830.00439	1233.737393
905	829.451313	1233.279739
906	829.301117	1233.08667
907	828.7897724	1232.444317
908	828.5773687	1232.292417
909	828.1463918	1231.831225
910	827.8252179	1231.211564
911	827.494156	1230.840278
912	827.211358	1230.46129
913	826.8070558	1230.05343
914	826.553602	1229.825209
915	826.1076771	1229.329157
916	825.7333401	1228.807743
917	825.3189332	1228.219748
918	824.8739838	1227.6512
919	824.4256023	1227.238157
920	824.1423699	1226.716621
921	824.0530416	1226.642139
922	823.318155	1225.838519
923	822.6792974	1225.110265
924	822.2743206	1224.618243
925	821.2765709	1211.922463
926	821.1663759	1211.81967
927	820.588244	1211.029812
928	820.3157588	1210.628405
929	819.6436287	1209.61591
930	819.2964743	1209.292541
931	818.948642	1208.874154
932	818.6462312	1208.356363
933	818.4777419	1208.115778
934	818.234225	1207.727949
935	817.6602912	1206.96142
936	817.3966846	1206.693618
937	816.834391	1206.167456
938	816.4313262	1205.328763
939	816.1999468	1205.099517
940	816.0192162	1204.84401
941	815.6280902	1204.213186
942	814.9161135	1203.168576
943	814.4214588	1202.57247
944	813.9849274	1201.894098
945	813.8074151	1201.535963
946	813.6047829	1201.311958
947	812.8729737	1200.154038
948	812.624815	1199.581662
949	812.3292611	1199.201508
950	811.3677923	1187.972349
951	811.2111681	1187.777426
952	810.7928202	1187.173438
953	810.5941829	1186.94517
954	810.2309621	1186.41809
955	809.6371331	1185.612644
956	809.1032908	1185.099931
957	808.9506195	1184.872728
958	808.3713382	1184.145611
959	808.0032106	1183.412971
960	807.7940527	1182.942064
961	807.1461386	1182.084451
962	806.8648208	1181.734795
963	806.5953793	1181.294478
964	806.0814955	1180.541299
965	805.7575134	1180.200277
966	805.4106998	1179.738739
967	805.2750994	1179.553561
968	804.6658903	1178.957522
969	804.3209014	1178.311456
970	804.1573339	1178.011288
971	803.8206792	1177.603111
972	803.6259122	1177.355078
973	803.4222831	1177.140588
974	803.1786432	1176.654512
975	802.8102496	1176.22619
976	802.4493534	1175.668842
977	801.7641761	1175.101967
978	801.3866085	1174.682538
979	800.9794907	1174.263696
980	800.6434308	1173.893147
981	800.4475668	1173.660994
982	800.1389299	1173.297701
983	799.9298203	1172.871289
984	799.8108696	1172.726322
985	799.3484255	1171.724635
986	798.929998	1171.074443
987	798.5501738	1170.613256
988	798.2930823	1170.358786
989	798.1772478	1170.21427
990	797.9083457	1169.862595
991	797.7775593	1169.682529
992	797.2947841	1168.74003
993	797.1622429	1168.562056
994	796.9046875	1168.32262
995	796.6156775	1167.944414
996	796.2287051	1166.974954
997	796.0621167	1166.624132
998	795.7543784	1166.059251
999	795.4389621	1165.707306
1000	795.224862	1165.526935
