iter	MAE	RMSE
253	1267.094236	1861.925929
254	1265.951646	1859.435654
255	1264.771963	1857.483004
256	1263.640841	1856.509696
257	1262.04496	1853.140097
258	1259.73701	1850.430863
259	1258.396591	1846.95898
260	1256.478581	1845.419652
261	1254.764177	1841.789179
262	1252.777727	1837.483926
263	1251.829441	1835.299672
264	1250.624457	1832.210609
265	1249.114267	1829.211546
266	1247.837844	1826.903164
267	1246.62135	1825.0497
268	1245.128722	1822.958197
269	1242.972295	1819.69581
270	1241.830963	1817.178538
271	1240.124307	1813.754572
272	1238.962219	1812.531934
273	1238.016582	1810.85196
274	1236.618074	1807.752376
275	1236.001193	1806.69557
276	1234.633763	1799.338303
277	1232.398029	1795.945528
278	1231.273107	1793.865735
279	1230.026948	1792.72845
280	1228.417487	1790.377349
281	1227.558827	1789.14212
282	1225.688803	1785.696571
283	1223.833707	1781.976142
284	1222.581378	1779.858829
285	1221.559149	1775.930563
286	1220.025832	1769.012386
287	1218.538561	1767.243578
288	1217.442487	1765.701919
289	1216.642963	1763.89208
290	1215.467889	1762.277633
291	1214.181385	1760.503858
292	1212.94485	1754.948311
293	1211.872695	1752.069959
294	1210.823973	1749.308216
295	1209.346579	1746.473146
296	1208.60503	1745.384581
297	1207.608334	1743.266321
298	1205.792342	1741.36143
299	1203.69818	1738.234435
300	1202.544679	1736.462753
301	1202.094345	1735.691574
302	1200.752366	1732.797686
303	1199.214815	1730.588407
304	1197.918665	1727.855822
305	1197.043951	1725.637263
306	1195.996801	1723.838916
307	1195.510065	1722.886702
308	1194.371035	1721.124382
309	1192.563852	1717.481376
310	1191.633611	1715.34363
311	1189.561949	1713.337272
312	1188.191713	1711.589432
313	1187.631309	1710.663433
314	1186.456859	1708.498111
315	1185.007223	1705.570517
316	1183.03009	1703.54338
317	1182.643784	1702.681303
318	1181.683682	1701.295378
319	1180.719429	1698.828202
320	1179.190114	1696.494331
321	1178.285233	1694.994387
322	1177.008309	1692.822424
323	1175.582486	1689.185129
324	1174.876314	1687.64275
325	1174.046378	1685.802255
326	1172.91381	1682.651925
327	1171.25711	1680.764623
328	1169.932431	1678.377343
329	1168.627712	1676.111793
330	1167.633662	1674.552122
331	1167.027518	1673.378016
332	1166.059642	1671.237469
333	1164.875552	1669.786599
334	1163.163712	1668.207984
335	1162.366668	1666.381611
336	1160.62218	1664.860101
337	1157.968351	1660.693263
338	1157.173782	1658.888226
339	1156.069493	1657.283422
340	1155.19043	1655.872016
341	1154.648396	1654.749242
342	1153.428994	1653.348787
343	1152.802959	1652.177835
344	1151.461738	1650.041502
345	1150.771584	1647.962265
346	1150.255076	1647.290517
347	1149.703042	1646.507963
348	1148.776218	1644.987395
349	1147.476437	1643.264993
350	1146.7724	1642.106025
351	1145.330816	1639.462025
352	1144.728792	1638.013395
353	1143.572375	1636.39407
354	1142.780252	1635.738267
355	1142.401262	1634.938276
356	1141.011413	1633.288555
357	1140.170695	1632.191671
358	1138.71379	1629.797617
359	1137.365523	1628.3627
360	1136.450042	1627.167463
361	1135.318725	1622.455626
362	1134.00509	1620.751897
363	1133.502904	1619.588572
364	1132.958401	1618.325568
365	1132.253646	1616.986916
366	1131.126637	1615.118083
367	1129.568369	1612.580548
368	1127.980165	1610.344345
369	1126.712893	1608.314069
370	1125.442547	1606.605879
371	1124.62597	1605.525718
372	1123.267247	1603.950223
373	1121.552981	1601.248328
374	1120.37718	1598.864879
375	1118.570387	1595.627361
376	1117.623277	1594.206976
377	1116.79004	1592.44408
378	1115.463916	1591.146942
379	1114.64616	1589.162689
380	1114.089426	1588.437811
381	1112.118093	1586.337568
382	1111.524995	1585.142454
383	1110.874045	1583.736643
384	1110.083557	1582.522081
385	1109.024954	1581.306881
386	1108.281668	1579.77728
387	1107.818236	1578.639097
388	1107.018583	1577.615981
389	1106.138371	1575.954869
390	1105.141262	1573.852452
391	1104.197659	1572.449021
392	1103.495613	1571.492449
393	1102.503845	1570.328492
394	1101.664687	1568.541182
395	1100.999003	1567.251776
396	1100.140595	1566.262389
397	1099.052476	1563.748567
398	1098.355293	1562.705109
399	1097.591516	1561.727977
400	1096.308148	1560.547961
401	1095.873696	1559.813553
402	1093.914489	1558.228904
403	1092.654516	1557.047363
404	1091.820397	1555.347647
405	1090.499197	1553.390946
406	1089.725906	1552.29713
407	1088.940012	1550.997859
408	1087.776578	1549.491433
409	1087.11819	1548.596859
410	1086.704986	1547.782952
411	1086.041229	1546.332796
412	1084.440666	1543.904826
413	1083.643614	1541.971651
414	1083.006586	1540.857136
415	1082.077263	1539.391972
416	1080.709203	1535.333326
417	1079.776291	1532.039628
418	1078.744923	1530.964428
419	1078.162103	1529.547508
420	1077.229128	1527.614624
421	1076.387953	1525.814569
422	1075.499094	1523.527997
423	1074.311262	1521.816224
424	1073.495805	1520.333931
425	1072.68409	1518.721192
426	1071.352271	1517.487806
427	1070.027937	1515.205581
428	1069.404453	1514.385227
429	1068.269058	1513.354625
430	1066.815218	1511.138178
431	1065.95585	1509.996836
432	1065.35154	1508.452232
433	1064.771505	1507.40278
434	1064.470418	1506.725087
435	1063.124473	1504.612648
436	1062.308717	1503.397338
437	1061.111775	1501.664455
438	1060.73953	1501.128381
439	1060.118593	1499.876259
440	1059.226908	1498.854881
441	1058.477664	1498.102167
442	1058.169387	1497.395275
443	1057.303936	1495.97288
444	1056.775293	1493.156936
445	1056.031669	1492.142713
446	1055.306211	1491.304476
447	1054.375836	1488.616205
448	1053.540626	1487.614717
449	1053.054597	1486.869521
450	1051.474641	1485.246098
451	1050.373172	1483.553861
452	1049.304022	1481.979831
453	1048.527263	1481.093711
454	1047.732705	1479.823198
455	1047.325315	1479.390171
456	1046.728055	1478.620417
457	1045.730513	1477.516505
458	1045.122357	1476.489175
459	1043.711378	1473.314091
460	1043.063913	1472.259081
461	1042.009003	1470.447689
462	1041.323852	1469.765169
463	1040.741399	1468.649034
464	1039.078533	1466.726786
465	1037.999991	1465.093565
466	1037.771232	1464.698598
467	1037.116999	1463.489387
468	1036.51777	1462.329551
469	1035.817516	1461.031391
470	1035.402663	1460.249126
471	1034.962795	1459.688919
472	1034.360139	1458.373078
473	1033.51014	1457.026308
474	1033.062714	1456.285276
475	1031.942628	1454.051284
476	1031.33119	1451.7714
477	1030.186048	1450.421337
478	1029.748843	1449.993456
479	1029.07164	1449.242314
480	1028.347727	1447.847141
481	1027.714529	1446.404411
482	1027.382488	1445.640422
483	1026.839767	1444.634384
484	1025.247513	1442.040282
485	1024.365308	1440.540627
486	1023.683395	1439.435294
487	1022.689524	1437.668479
488	1021.771334	1435.984573
489	1021.291591	1435.287761
490	1020.269355	1434.15814
491	1019.029396	1432.216134
492	1018.482733	1431.535822
493	1017.823216	1430.487881
494	1016.959724	1429.694713
495	1016.177536	1428.915645
496	1015.708728	1428.158787
497	1014.538691	1425.893952
498	1013.820096	1425.208721
499	1012.749534	1423.924739
500	1012.11128	1423.029124
501	1011.46445	1421.769581
502	1010.612599	1420.977533
503	1010.136318	1419.998936
504	1009.842004	1419.233689
505	1009.319278	1418.565084
506	1008.774859	1417.572896
507	1007.941127	1415.871639
508	1007.173374	1414.263055
509	1006.676743	1413.280395
510	1006.129872	1412.220845
511	1005.542132	1411.470117
512	1004.990249	1410.852562
513	1003.739523	1408.961433
514	1003.305543	1408.157367
515	1002.299369	1406.768881
516	1001.799763	1406.088056
517	1000.392356	1403.58218
518	999.636514	1402.039631
519	999.1232877	1400.97232
520	998.6166058	1399.912628
521	998.1330514	1398.19366
522	997.8241191	1397.289955
523	996.2888334	1395.183771
524	995.9195478	1394.507117
525	995.3350516	1393.676145
526	994.7498957	1392.726274
527	994.0141219	1392.029052
528	993.1346398	1391.340499
529	992.3723259	1390.738811
530	991.5863355	1389.866894
531	991.2252164	1389.493214
532	990.5267063	1388.333066
533	990.0732074	1387.827101
534	989.3672888	1386.197832
535	988.727372	1385.277919
536	987.903016	1384.348379
537	986.282739	1381.738564
538	985.6864501	1381.051879
539	985.2048779	1380.09309
540	984.5769303	1379.08114
541	983.7907452	1378.114242
542	982.2348132	1376.304869
543	981.7048374	1375.633458
544	980.8985053	1373.956389
545	980.5547474	1373.272064
546	979.9623656	1372.222715
547	979.0447798	1370.535992
548	977.7711613	1368.580082
549	977.4683357	1368.040319
550	976.2179668	1365.758717
551	975.8751055	1365.408132
552	975.0526415	1364.569817
553	974.8175893	1364.157357
554	974.2740151	1362.945769
555	973.7740725	1362.195209
556	973.3869215	1361.748295
557	972.6231424	1360.762086
558	971.8466605	1359.502986
559	971.1666559	1358.335047
560	970.1061097	1356.259612
561	969.4436525	1355.457008
562	968.9900967	1354.800135
563	968.5496835	1353.914238
564	967.5004612	1352.163836
565	967.0480608	1351.669176
566	966.4833948	1350.979297
567	966.0774538	1350.212349
568	964.9799701	1348.507297
569	963.9796648	1346.983429
570	963.1509987	1345.976563
571	962.0381276	1343.330607
572	961.434209	1342.357965
573	960.9975299	1341.64615
574	960.3661766	1340.097486
575	959.6622184	1339.185047
576	959.1820893	1338.504208
577	958.554691	1337.516192
578	958.0599853	1337.075826
579	957.4802194	1335.861281
580	956.9723459	1335.309378
581	956.51504	1334.669061
582	955.8689178	1333.702413
583	955.1960643	1333.035351
584	954.0524937	1331.640475
585	953.8284871	1331.380501
586	953.5609898	1330.898258
587	952.9975693	1329.94737
588	952.4546813	1329.125204
589	951.3133431	1327.327347
590	950.4281009	1326.160657
591	949.9437326	1325.657907
592	949.6373947	1325.250118
593	949.1099683	1324.017687
594	948.6188039	1323.325946
595	948.1264132	1322.71613
596	947.617091	1321.572486
597	947.1428712	1320.87736
598	946.8398003	1320.550957
599	946.1914194	1319.522881
600	945.7265091	1318.85033
601	945.3022153	1318.225442
602	944.7420237	1317.162144
603	944.1975302	1316.353986
604	943.0995271	1314.87392
605	942.6674175	1314.064382
606	942.3757379	1313.607716
607	941.8288554	1313.010895
608	941.4574281	1312.360471
609	940.7954585	1311.514682
610	940.496295	1311.131682
611	939.7336501	1310.105816
612	939.1137963	1309.056653
613	938.1469389	1307.577761
614	937.5137267	1306.53946
615	937.2884167	1306.277895
616	936.3456721	1304.221799
617	935.7063035	1303.180155
618	935.3242795	1302.547903
619	934.6590779	1301.598222
620	933.588002	1300.405215
621	933.2395532	1300.015352
622	932.644561	1298.890096
623	932.1873556	1298.407928
624	932.0166112	1298.138387
625	931.4759169	1297.358919
626	931.158271	1296.774913
627	930.6859427	1295.950427
628	930.2736092	1295.370392
629	929.7651046	1294.729422
630	929.0579843	1294.074103
631	928.6311466	1293.55143
632	927.9339679	1292.733479
633	927.4784453	1292.382882
634	926.7607784	1291.333077
635	925.9465567	1289.850587
636	925.1725725	1288.976557
637	924.8811174	1288.488003
638	924.533934	1287.796365
639	924.181788	1287.227749
640	923.6403672	1286.186981
641	922.7985754	1284.841194
642	922.3324857	1284.411317
643	921.955954	1283.941558
644	920.928041	1282.337521
645	920.0531879	1280.694966
646	919.7005077	1280.27942
647	919.4321005	1279.870426
648	918.8614046	1278.729664
649	918.5351866	1278.086704
650	918.3962713	1277.864215
651	918.0282365	1277.253585
652	917.2154893	1276.395383
653	916.8767394	1275.615761
654	915.9885323	1274.611476
655	915.6266469	1274.003055
656	915.0945226	1273.240005
657	914.781772	1272.648094
658	914.1761827	1271.992629
659	913.8756056	1271.462821
660	913.0925152	1270.562641
661	912.4323731	1269.574617
662	911.9901524	1268.618724
663	911.6094108	1267.969376
664	911.3198066	1267.414285
665	910.8691203	1266.335278
666	910.3517909	1265.421845
667	910.1468012	1264.968361
668	909.3350847	1264.117485
669	908.6793838	1263.079468
670	908.4089166	1262.80166
671	907.5356442	1261.83934
672	907.106878	1261.191519
673	906.6579591	1260.524003
674	906.3160215	1259.985419
675	905.891647	1259.386562
676	905.100807	1258.535194
677	904.6164107	1257.94939
678	904.3263335	1257.280199
679	904.1004687	1256.90779
680	903.2137194	1255.623348
681	902.8063777	1255.116409
682	901.9226	1254.161502
683	901.3178958	1253.496772
684	900.7715846	1252.630124
685	900.5024635	1252.396373
686	899.9951086	1251.923055
687	899.591895	1251.463479
688	898.6160419	1250.377713
689	898.2433392	1249.642144
690	897.8900248	1249.255145
691	897.4852667	1248.764869
692	896.7515731	1247.752976
693	896.1372067	1247.144007
694	895.4568428	1246.469809
695	895.1862348	1246.183208
696	894.741139	1245.324288
697	893.997062	1244.39234
698	893.4010794	1243.220249
699	892.3980257	1242.156289
700	892.2205333	1241.535132
701	891.8625088	1240.914377
702	890.8713262	1238.772772
703	890.4211074	1238.212728
704	890.1461024	1237.821988
705	889.7922808	1237.285653
706	889.2021277	1236.417694
707	888.3429624	1234.991376
708	887.507914	1233.795945
709	887.1590254	1233.416071
710	886.8627402	1232.912868
711	886.5497742	1232.484514
712	886.2359752	1232.048151
713	885.9508797	1231.552605
714	885.7229017	1231.19406
715	885.293569	1230.690557
716	884.8469162	1230.129471
717	884.1575543	1229.174313
718	883.7455338	1228.2819
719	883.1852435	1227.297007
720	882.6775692	1226.536858
721	882.0811907	1225.968615
722	881.7750045	1225.278805
723	881.0477689	1223.995662
724	880.3637273	1223.019204
725	879.8165769	1222.381845
726	879.2378163	1221.501672
727	878.7979378	1220.83251
728	878.3714216	1220.173275
729	877.8001754	1219.343235
730	877.5473161	1219.015911
731	876.8684082	1218.26397
732	876.690671	1218.001534
733	875.8676198	1217.111311
734	875.5747398	1216.663191
735	875.2575933	1216.307342
736	874.9987695	1215.845138
737	874.7717401	1215.486705
738	874.4787127	1214.910715
739	873.940922	1214.099567
740	873.5677055	1213.496172
741	872.9074342	1212.401553
742	872.6710397	1212.141426
743	872.1489784	1211.52818
744	871.7601376	1211.104249
745	871.4147846	1210.706786
746	870.8147226	1209.989806
747	870.1878002	1209.114702
748	869.9568775	1208.583112
749	869.5889166	1208.120703
750	868.9266047	1207.083566
751	868.6553971	1206.620122
752	868.4338681	1206.451913
753	868.1880844	1206.0398
754	867.8437694	1205.553525
755	867.4755839	1204.931587
756	867.0165935	1204.347819
757	866.6067397	1203.834231
758	866.274021	1203.4221
759	865.8131634	1202.582976
760	865.2369157	1201.806219
761	864.84095	1201.224255
762	864.5166883	1200.408416
763	863.9453336	1199.731344
764	863.2800449	1198.860098
765	862.9112105	1198.438595
766	862.3472427	1197.451962
767	861.9379812	1196.957275
768	861.5201342	1196.233084
769	861.3481567	1195.9331
770	860.9236119	1195.334722
771	860.5234131	1194.703971
772	860.2961747	1194.360167
773	859.9505136	1193.684797
774	859.6273864	1193.078383
775	859.3894794	1192.821496
776	858.8660938	1192.192882
777	858.2589813	1191.077762
778	857.7381032	1190.575903
779	857.3920883	1190.136102
780	856.6113088	1189.230191
781	856.1072848	1188.299004
782	855.8240455	1187.839933
783	855.3341653	1186.958771
784	854.8921138	1186.310161
785	854.5951523	1185.861789
786	854.0639569	1185.109367
787	853.6762243	1184.580626
788	853.1491664	1183.996753
789	852.4383098	1183.241947
790	851.9978758	1182.678578
791	851.5502676	1181.711085
792	851.1523645	1181.250608
793	850.6244119	1180.767672
794	850.0985059	1179.934303
795	849.7161171	1179.40141
796	849.0555706	1178.65054
797	848.8205679	1178.349372
798	848.1747674	1177.336195
799	847.8918998	1177.003826
800	847.1623075	1175.526648
801	846.2390995	1173.786734
802	845.8749479	1173.22105
803	845.7060091	1172.953947
804	845.097826	1172.378428
805	844.6179256	1171.794609
806	844.3077568	1171.226207
807	844.0578323	1170.695764
808	843.6127516	1169.719971
809	842.9268369	1168.398269
810	842.3434575	1167.66495
811	842.0912422	1167.340584
812	841.5021557	1166.269305
813	841.012206	1165.200322
814	840.4171623	1164.455624
815	839.9875357	1163.986568
816	839.3835634	1162.86534
817	838.9234142	1162.262903
818	838.5805467	1161.760717
819	838.3505837	1161.545733
820	838.1524233	1161.288912
821	837.8652677	1160.727001
822	837.3242832	1160.150773
823	836.8783245	1159.712639
824	835.975342	1158.189243
825	835.7230046	1157.881747
826	835.3287242	1157.44488
827	834.7535279	1156.770704
828	834.6040223	1156.559238
829	834.1328006	1155.898862
830	833.7096877	1155.493645
831	833.3344687	1154.847624
832	832.6566937	1153.834735
833	831.9660528	1152.803123
834	831.6162767	1152.456896
835	831.2697967	1151.797248
836	830.4492824	1150.897316
837	829.9690777	1150.361058
838	829.5298923	1149.733185
839	829.1561937	1149.375522
840	828.6201402	1148.797269
841	828.084878	1147.969324
842	827.6539699	1147.199267
843	827.4752951	1147.027255
844	827.1367286	1146.483756
845	826.5876231	1145.696824
846	826.1404225	1144.968179
847	825.7879663	1144.295099
848	825.1036956	1142.915059
849	824.6753377	1142.383283
850	824.149798	1141.588576
851	823.6279258	1140.63954
852	823.2007044	1140.18406
853	822.8815409	1139.85779
854	822.4615814	1139.057168
855	822.2271741	1138.758224
856	821.749911	1137.884213
857	821.4008891	1137.30571
858	820.9192206	1136.609853
859	820.5809724	1135.911038
860	820.2964563	1135.540667
861	819.9778583	1134.834577
862	819.6105693	1134.156433
863	819.1845167	1133.761121
864	818.8454653	1133.204508
865	818.3499468	1132.574501
866	818.1766099	1132.366174
867	817.6575453	1131.433913
868	817.3713679	1130.988421
869	816.7764372	1130.435895
870	816.0505147	1129.664727
871	815.7167445	1129.215175
872	815.2470816	1128.570752
873	815.0992031	1128.405579
874	814.4886996	1127.541376
875	813.9147881	1126.761978
876	813.5869044	1126.194834
877	813.3800009	1125.757793
878	812.9446117	1125.371294
879	812.2826987	1124.561253
880	811.9005986	1124.068501
881	811.4928458	1123.650766
882	811.1680596	1123.302204
883	810.8050979	1122.817032
884	810.6031759	1122.525086
885	810.286417	1122.072961
886	809.99351	1121.757949
887	809.6594231	1121.347766
888	809.5044618	1121.011764
889	809.068902	1120.069374
890	808.4995419	1119.355877
891	808.0072616	1118.595204
892	807.5209739	1117.707955
893	807.1315325	1117.242109
894	806.7616574	1116.663404
895	806.4141423	1116.12192
896	806.2293837	1115.839038
897	806.0167334	1115.289817
898	805.6756846	1114.889805
899	805.0939996	1114.180977
900	804.6108415	1113.553401
901	804.334692	1113.2508
902	804.1258119	1112.903988
903	803.8639771	1112.608028
904	803.4641957	1112.116155
905	803.1761131	1111.65705
906	802.5562695	1110.786679
907	802.2765223	1110.475944
908	801.8368458	1109.751046
909	801.5914641	1109.347199
910	800.8844633	1108.541299
911	800.3248394	1107.850229
912	800.0590285	1107.432305
913	799.720924	1107.050657
914	799.3957528	1106.398857
915	799.0897032	1106.119916
916	798.8029831	1105.581328
917	798.5920984	1105.264162
918	798.2254406	1104.676363
919	797.7992308	1104.329874
920	797.521454	1103.861492
921	796.9037785	1103.031504
922	796.5637383	1102.359565
923	796.1670923	1101.772106
924	795.7054717	1101.342634
925	795.3750476	1100.926516
926	794.6354406	1099.722044
927	793.763624	1098.79346
928	793.231342	1098.103406
929	792.7302083	1097.547214
930	792.4128015	1097.043407
931	791.7031369	1096.191814
932	791.2239649	1095.751145
933	790.9364481	1095.390779
934	790.4583461	1094.800703
935	790.1181279	1094.345634
936	789.9382698	1094.094331
937	789.4047133	1093.372067
938	789.0975069	1092.940869
939	788.7367124	1092.297315
940	788.3506699	1091.681656
941	787.9138595	1091.062926
942	787.7083394	1090.781232
943	787.5190857	1090.552873
944	787.1988526	1090.158764
945	787.0316061	1089.84467
946	786.626192	1089.013352
947	786.1558684	1088.22716
948	785.7527157	1087.666133
949	785.4699747	1087.385462
950	785.2032582	1087.044342
951	785.0314584	1086.815698
952	784.8609561	1086.674902
953	784.3044236	1085.849909
954	783.9216031	1085.342778
955	783.5844038	1084.844015
956	783.4104108	1084.482045
957	782.8028365	1083.531194
958	782.5155732	1083.130089
959	782.2306172	1082.793834
960	781.9386275	1082.527209
961	781.4341155	1081.757864
962	781.3158537	1081.395405
963	780.9599985	1080.887979
964	780.7554165	1080.60822
965	780.4306868	1080.22491
966	779.9679329	1079.576646
967	779.843415	1079.446478
968	779.441163	1078.861553
969	778.9992943	1078.288965
970	778.7622602	1078.005491
971	778.5065549	1077.268157
972	778.2054225	1076.968853
973	777.9824124	1076.667757
974	777.5562296	1076.026667
975	777.3113829	1075.707619
976	777.0969058	1075.328134
977	776.8492563	1074.902921
978	776.6059205	1074.47318
979	776.2392213	1074.010167
980	775.7968238	1073.072085
981	775.529512	1072.47969
982	775.1696697	1072.025649
983	774.5356725	1071.122359
984	774.0963775	1070.73342
985	773.925812	1070.589073
986	773.7689123	1070.225335
987	773.184297	1069.240958
988	772.6980176	1068.713216
989	772.2545084	1068.001868
990	771.7672172	1067.323164
991	771.4989916	1066.80219
992	771.2737287	1066.348823
993	771.0514155	1066.056528
994	770.6520496	1065.39336
995	770.3678237	1064.904267
996	770.1016551	1064.508114
997	769.971514	1064.27012
998	769.6593692	1063.916378
999	769.4672842	1063.637651
1000	769.1795489	1063.35145
