iter	Passed	Remaining
354	2901	58654
355	2908	58618
356	2915	58582
357	2921	58530
358	2928	58499
359	2933	58442
360	2941	58413
361	2947	58365
362	2959	58439
363	2971	58513
364	2980	58521
365	2986	58456
366	2991	58396
367	2998	58360
368	3004	58310
369	3009	58249
370	3018	58257
371	3024	58213
372	3031	58169
373	3036	58109
374	3042	58050
375	3047	57989
376	3059	58066
377	3074	58171
378	3080	58124
379	3086	58075
380	3091	58014
381	3097	57969
382	3102	57906
383	3108	57849
384	3112	57778
385	3118	57730
386	3124	57678
387	3131	57643
388	3140	57661
389	3156	57800
390	3174	57974
391	3182	57955
392	3188	57914
393	3196	57899
394	3202	57853
395	3209	57826
396	3215	57779
397	3221	57732
398	3234	57808
399	3248	57906
400	3253	57855
401	3258	57793
402	3264	57740
403	3271	57712
404	3277	57667
405	3282	57598
406	3287	57541
407	3297	57564
408	3306	57584
409	3312	57534
410	3318	57490
411	3333	57593
412	3346	57684
413	3360	57773
414	3372	57828
415	3379	57792
416	3390	57844
417	3396	57800
418	3404	57783
419	3417	57856
420	3433	57979
421	3439	57935
422	3445	57897
423	3451	57848
424	3458	57820
425	3463	57769
426	3468	57704
427	3474	57664
428	3481	57640
429	3486	57580
430	3491	57524
431	3497	57474
432	3502	57422
433	3520	57561
434	3532	57632
435	3547	57723
436	3553	57688
437	3559	57638
438	3564	57591
439	3570	57549
440	3576	57495
441	3581	57449
442	3588	57410
443	3593	57353
444	3599	57314
445	3604	57263
446	3609	57208
447	3616	57173
448	3625	57176
449	3638	57260
450	3653	57357
451	3662	57357
452	3668	57311
453	3673	57267
454	3686	57336
455	3699	57405
456	3705	57360
457	3711	57316
458	3716	57264
459	3721	57212
460	3727	57169
461	3733	57121
462	3737	57061
463	3743	57017
464	3748	56963
465	3756	56957
466	3762	56915
467	3772	56928
468	3777	56882
469	3783	56836
470	3788	56793
471	3798	56801
472	3803	56753
473	3809	56718
474	3815	56683
475	3822	56659
476	3828	56614
477	3834	56583
478	3840	56541
479	3846	56499
480	3851	56458
481	3870	56600
482	3885	56702
483	3892	56669
484	3898	56631
485	3904	56600
486	3909	56547
487	3914	56492
488	3920	56451
489	3925	56406
490	3931	56363
491	3936	56320
492	3942	56280
493	3948	56244
494	3953	56195
495	3960	56166
496	3975	56258
497	3986	56302
498	3992	56256
499	3997	56217
500	4003	56170
501	4007	56117
502	4013	56079
503	4019	56036
504	4037	56176
505	4052	56262
506	4066	56342
507	4077	56375
508	4083	56331
509	4089	56294
510	4095	56265
511	4111	56360
512	4120	56365
513	4133	56432
514	4139	56392
515	4145	56363
516	4151	56318
517	4162	56357
518	4174	56404
519	4189	56486
520	4206	56598
521	4218	56638
522	4237	56774
523	4249	56820
524	4256	56806
525	4262	56769
526	4268	56736
527	4278	56744
528	4284	56712
529	4299	56788
530	4315	56892
531	4334	57029
532	4340	56986
533	4350	57010
534	4359	57003
535	4364	56960
536	4370	56925
537	4375	56876
538	4381	56839
539	4387	56805
540	4394	56781
541	4409	56862
542	4419	56873
543	4429	56892
544	4440	56914
545	4449	56926
546	4459	56943
547	4473	57001
548	4485	57048
549	4499	57109
550	4511	57156
551	4517	57110
552	4522	57069
553	4528	57031
554	4540	57070
555	4548	57054
556	4553	57014
557	4560	56985
558	4566	56950
559	4571	56912
560	4583	56944
561	4598	57018
562	4612	57080
563	4623	57112
564	4634	57140
565	4647	57195
566	4662	57268
567	4670	57250
568	4685	57334
569	4701	57411
570	4714	57461
571	4726	57504
572	4738	57543
573	4745	57518
574	4751	57477
575	4756	57427
576	4761	57380
577	4778	57483
578	4794	57561
579	4802	57557
580	4809	57531
581	4818	57534
582	4824	57495
583	4831	57474
584	4837	57442
585	4844	57408
586	4851	57388
587	4858	57371
588	4868	57382
589	4874	57347
590	4889	57420
591	4894	57375
592	4900	57332
593	4905	57289
594	4915	57298
595	4930	57365
596	4937	57349
597	4943	57310
598	4955	57348
599	4968	57396
600	4982	57457
601	4997	57526
602	5011	57583
603	5020	57572
604	5027	57552
605	5033	57520
606	5038	57477
607	5047	57477
608	5053	57438
609	5060	57410
610	5066	57380
611	5075	57384
612	5089	57433
613	5095	57402
614	5102	57380
615	5108	57345
616	5114	57314
617	5121	57285
618	5131	57295
619	5136	57255
620	5142	57216
621	5148	57189
622	5154	57153
623	5159	57113
624	5164	57070
625	5173	57064
626	5179	57029
627	5185	57003
628	5191	56969
629	5206	57032
630	5218	57068
631	5232	57120
632	5243	57143
633	5247	57089
634	5258	57105
635	5264	57072
636	5270	57040
637	5278	57028
638	5283	56986
639	5289	56950
640	5294	56905
641	5300	56876
642	5307	56856
643	5331	57011
644	5338	56995
645	5344	56960
646	5348	56912
647	5354	56879
648	5360	56843
649	5367	56816
650	5376	56825
651	5382	56792
652	5388	56758
653	5400	56787
654	5405	56746
655	5425	56856
656	5438	56901
657	5447	56899
658	5453	56866
659	5459	56833
660	5466	56813
661	5471	56777
662	5477	56745
663	5485	56726
664	5490	56687
665	5497	56665
666	5503	56633
667	5516	56674
668	5524	56669
669	5530	56630
670	5535	56594
671	5540	56553
672	5545	56512
673	5550	56473
674	5557	56449
675	5566	56452
676	5573	56424
677	5589	56500
678	5598	56499
679	5605	56473
680	5610	56438
681	5616	56408
682	5621	56367
683	5628	56339
684	5633	56303
685	5638	56265
686	5646	56249
687	5652	56217
688	5657	56181
689	5662	56142
690	5668	56108
691	5674	56082
692	5689	56139
693	5704	56200
694	5716	56224
695	5730	56274
696	5749	56371
697	5764	56435
698	5778	56476
699	5784	56448
700	5790	56417
701	5796	56385
702	5802	56353
703	5807	56322
704	5813	56291
705	5819	56255
706	5824	56219
707	5831	56199
708	5837	56171
709	5844	56148
710	5850	56114
711	5855	56082
712	5861	56049
713	5875	56101
714	5889	56141
715	5901	56169
716	5906	56130
717	5912	56099
718	5917	56061
719	5923	56034
720	5929	56001
721	5934	55962
722	5949	56020
723	5963	56065
724	5976	56102
725	5990	56155
726	5997	56128
727	6002	56087
728	6007	56050
729	6012	56015
730	6019	55992
731	6024	55958
732	6040	56025
733	6055	56077
734	6067	56100
735	6073	56070
736	6078	56036
737	6086	56019
738	6090	55980
739	6096	55950
740	6102	55916
741	6108	55887
742	6114	55864
743	6119	55823
744	6126	55803
745	6141	55854
746	6155	55899
747	6164	55904
748	6170	55874
749	6176	55839
750	6183	55821
751	6189	55796
752	6196	55779
753	6202	55745
754	6211	55749
755	6226	55797
756	6241	55853
757	6254	55885
758	6260	55860
759	6267	55837
760	6272	55804
761	6278	55770
762	6283	55737
763	6288	55703
764	6293	55664
765	6305	55687
766	6316	55705
767	6326	55709
768	6335	55712
769	6345	55714
770	6354	55719
771	6365	55734
772	6376	55743
773	6386	55752
774	6396	55756
775	6408	55786
776	6422	55823
777	6432	55832
778	6438	55802
779	6444	55777
780	6449	55741
781	6455	55710
782	6460	55681
783	6471	55693
784	6477	55667
785	6490	55699
786	6504	55734
787	6511	55718
788	6516	55687
789	6522	55657
790	6532	55660
791	6538	55636
792	6543	55602
793	6550	55577
794	6561	55594
795	6568	55572
796	6575	55556
797	6581	55534
798	6597	55585
799	6610	55620
800	6625	55666
801	6637	55692
802	6651	55729
803	6665	55767
804	6677	55796
805	6691	55834
806	6703	55852
807	6709	55822
808	6726	55886
809	6741	55935
810	6754	55969
811	6769	56014
812	6786	56077
813	6792	56051
814	6797	56015
815	6805	55999
816	6811	55974
817	6817	55946
818	6824	55925
819	6829	55895
820	6845	55944
821	6861	55998
822	6868	55986
823	6874	55957
824	6880	55929
825	6887	55912
826	6894	55889
827	6899	55856
828	6906	55838
829	6915	55834
830	6922	55811
831	6937	55862
832	6950	55891
833	6955	55854
834	6961	55822
835	6967	55795
836	6977	55804
837	6988	55813
838	7000	55839
839	7013	55867
840	7027	55906
841	7041	55937
842	7053	55961
843	7061	55948
844	7068	55926
845	7075	55910
846	7082	55886
847	7086	55851
848	7098	55867
849	7105	55846
850	7118	55874
851	7132	55914
852	7146	55946
853	7159	55980
854	7173	56015
855	7188	56057
856	7202	56087
857	7216	56125
858	7228	56145
859	7241	56170
860	7254	56199
861	7270	56248
862	7284	56285
863	7297	56312
864	7324	56441
865	7338	56477
866	7347	56477
867	7355	56464
868	7362	56441
869	7367	56411
870	7374	56388
871	7379	56354
872	7388	56352
873	7405	56402
874	7417	56427
875	7430	56453
876	7436	56422
877	7442	56392
878	7449	56372
879	7454	56339
880	7459	56304
881	7466	56283
882	7471	56251
883	7479	56240
884	7487	56224
885	7492	56195
886	7508	56244
887	7525	56297
888	7542	56355
889	7554	56368
890	7560	56345
891	7567	56325
892	7573	56295
893	7578	56263
894	7586	56250
895	7592	56222
896	7599	56201
897	7604	56171
898	7609	56139
899	7615	56111
900	7621	56084
901	7627	56053
902	7632	56022
903	7639	56002
904	7653	56036
905	7664	56047
906	7673	56043
907	7684	56050
908	7689	56020
909	7702	56041
910	7713	56053
911	7719	56024
912	7725	55997
913	7737	56019
914	7752	56052
915	7763	56068
916	7778	56101
917	7792	56134
918	7805	56159
919	7819	56193
920	7831	56206
921	7837	56177
922	7842	56149
923	7854	56165
924	7868	56193
925	7879	56205
926	7884	56171
927	7890	56142
928	7896	56117
929	7901	56085
930	7907	56060
931	7913	56029
932	7918	55997
933	7924	55971
934	7930	55943
935	7935	55913
936	7951	55956
937	7965	55986
938	7978	56010
939	7985	55989
940	7991	55967
941	7997	55941
942	8003	55914
943	8009	55888
944	8015	55859
945	8022	55841
946	8032	55845
947	8049	55894
948	8062	55921
949	8076	55951
950	8091	55984
951	8107	56025
952	8126	56093
953	8140	56120
954	8153	56145
955	8158	56113
956	8165	56089
957	8170	56057
958	8175	56028
959	8181	55998
960	8186	55971
961	8191	55937
962	8197	55909
963	8202	55880
964	8209	55856
965	8228	55918
966	8242	55948
967	8257	55985
968	8269	56002
969	8284	56034
970	8298	56063
971	8312	56092
972	8327	56130
973	8335	56116
974	8342	56093
975	8347	56063
976	8353	56037
977	8359	56012
978	8365	55988
979	8371	55963
980	8378	55945
981	8385	55920
982	8395	55924
983	8404	55918
984	8418	55948
985	8434	55984
986	8448	56017
987	8461	56035
988	8474	56054
989	8487	56074
990	8502	56112
991	8511	56108
992	8518	56085
993	8523	56057
994	8529	56026
995	8534	55999
996	8540	55969
997	8545	55940
998	8550	55907
999	8556	55881
1000	8561	55852
1001	8567	55823
1002	8572	55793
1003	8577	55764
1004	8584	55740
1005	8597	55764
1006	8610	55783
1007	8616	55756
1008	8621	55731
1009	8628	55711
1010	8635	55690
1011	8641	55664
1012	8647	55638
1013	8654	55620
1014	8661	55604
1015	8675	55630
1016	8691	55668
1017	8703	55682
1018	8709	55660
1019	8716	55640
1020	8722	55615
1021	8728	55593
1022	8735	55573
1023	8740	55543
1024	8746	55517
1025	8752	55490
1026	8756	55457
1027	8762	55432
1028	8772	55429
1029	8780	55418
1030	8787	55398
1031	8792	55371
1032	8797	55342
1033	8802	55311
1034	8808	55284
1035	8813	55256
1036	8819	55227
1037	8824	55200
1038	8830	55173
1039	8838	55164
1040	8853	55199
1041	8867	55222
1042	8880	55242
1043	8893	55262
1044	8912	55315
1045	8924	55332
1046	8949	55421
1047	8961	55433
1048	8978	55480
1049	8990	55495
1050	8997	55472
1051	9005	55459
1052	9019	55488
1053	9036	55533
1054	9056	55595
1055	9063	55571
1056	9069	55551
1057	9075	55525
1058	9080	55495
1059	9086	55472
1060	9092	55446
1061	9098	55420
1062	9104	55397
1063	9110	55375
1064	9116	55351
1065	9136	55409
1066	9145	55402
1067	9152	55387
1068	9161	55380
1069	9168	55360
1070	9174	55340
1071	9180	55313
1072	9187	55293
1073	9192	55267
1074	9198	55244
1075	9204	55220
1076	9210	55194
1077	9224	55221
1078	9234	55219
1079	9243	55211
1080	9253	55210
1081	9259	55190
1082	9265	55165
1083	9271	55143
1084	9278	55124
1085	9283	55095
1086	9289	55072
1087	9295	55046
1088	9312	55090
1089	9326	55112
1090	9339	55130
1091	9355	55165
1092	9371	55201
1093	9383	55213
1094	9389	55190
1095	9395	55161
1096	9401	55139
1097	9407	55117
1098	9413	55091
1099	9418	55062
1100	9424	55042
1101	9429	55011
1102	9435	54986
1103	9442	54969
1104	9460	55016
1105	9467	54997
1106	9473	54974
1107	9489	55012
1108	9499	55009
1109	9504	54981
1110	9509	54952
1111	9522	54968
1112	9536	54990
1113	9544	54982
1114	9551	54961
1115	9557	54937
1116	9562	54911
1117	9572	54907
1118	9579	54890
1119	9588	54883
1120	9593	54856
1121	9601	54842
1122	9608	54828
1123	9614	54803
1124	9619	54775
1125	9627	54766
1126	9633	54741
1127	9639	54718
1128	9645	54696
1129	9651	54672
1130	9657	54650
1131	9674	54690
1132	9685	54693
1133	9692	54674
1134	9697	54647
1135	9702	54617
1136	9707	54591
1137	9713	54568
1138	9723	54566
1139	9729	54544
1140	9735	54519
1141	9741	54497
1142	9746	54472
1143	9764	54513
1144	9776	54524
1145	9781	54496
1146	9787	54475
1147	9794	54456
1148	9800	54436
1149	9807	54417
1150	9812	54390
1151	9819	54373
1152	9825	54352
1153	9831	54330
1154	9843	54338
1155	9857	54360
1156	9867	54363
1157	9875	54347
1158	9883	54335
1159	9889	54318
1160	9895	54294
1161	9902	54276
1162	9908	54256
1163	9914	54233
1164	9921	54216
1165	9934	54231
1166	9949	54256
1167	9964	54285
1168	9976	54292
1169	9983	54275
1170	9989	54256
1171	9995	54231
1172	10001	54209
1173	10006	54180
1174	10012	54161
1175	10022	54162
1176	10040	54200
1177	10053	54217
1178	10080	54312
1179	10086	54290
1180	10098	54299
1181	10112	54317
1182	10126	54336
1183	10137	54341
1184	10152	54368
1185	10161	54363
1186	10166	54337
1187	10171	54310
1188	10178	54288
1189	10183	54263
1190	10188	54235
1191	10194	54213
1192	10204	54210
1193	10216	54224
1194	10242	54305
1195	10249	54292
1196	10257	54276
1197	10262	54253
1198	10269	54234
1199	10275	54209
1200	10280	54183
1201	10286	54161
1202	10293	54145
1203	10299	54121
1204	10310	54129
1205	10316	54105
1206	10322	54085
1207	10328	54059
1208	10335	54044
1209	10342	54026
1210	10347	54000
1211	10352	53975
1212	10359	53957
1213	10363	53928
1214	10368	53900
1215	10375	53882
1216	10399	53956
1217	10408	53946
1218	10414	53928
1219	10424	53922
1220	10430	53903
1221	10436	53884
1222	10447	53888
1223	10453	53864
1224	10463	53861
1225	10470	53844
1226	10482	53856
1227	10496	53873
1228	10510	53893
1229	10516	53871
1230	10524	53861
1231	10529	53836
1232	10535	53814
1233	10541	53793
1234	10546	53767
1235	10563	53798
1236	10578	53823
1237	10594	53852
1238	10605	53858
1239	10610	53833
1240	10618	53819
1241	10624	53795
1242	10629	53773
1243	10635	53749
1244	10641	53731
1245	10658	53763
1246	10669	53765
1247	10674	53740
1248	10680	53716
1249	10685	53693
1250	10697	53703
1251	10704	53687
1252	10711	53668
1253	10717	53647
1254	10725	53633
1255	10731	53617
1256	10741	53613
1257	10755	53630
1258	10772	53665
1259	10787	53689
1260	10802	53714
1261	10811	53706
1262	10825	53723
1263	10840	53747
1264	10849	53739
1265	10854	53717
1266	10860	53694
1267	10866	53672
1268	10873	53656
1269	10879	53634
1270	10885	53611
1271	10890	53585
1272	10896	53567
1273	10901	53542
1274	10906	53516
1275	10913	53499
1276	10926	53513
1277	10941	53535
1278	10955	53554
1279	10972	53583
1280	10982	53584
1281	10989	53567
1282	10994	53543
1283	11014	53588
1284	11028	53606
1285	11040	53612
1286	11046	53595
1287	11052	53571
1288	11060	53558
1289	11066	53538
1290	11071	53516
1291	11077	53492
1292	11085	53480
1293	11098	53492
1294	11118	53538
1295	11123	53516
1296	11128	53490
1297	11137	53481
1298	11145	53469
1299	11152	53455
1300	11159	53436
1301	11165	53416
1302	11174	53410
1303	11179	53385
1304	11184	53361
1305	11191	53345
1306	11196	53319
1307	11201	53294
1308	11208	53276
1309	11222	53292
1310	11232	53294
1311	11243	53293
1312	11252	53288
1313	11261	53280
1314	11276	53303
1315	11288	53311
1316	11301	53322
1317	11306	53299
1318	11312	53277
1319	11325	53288
1320	11330	53265
1321	11336	53245
1322	11344	53232
1323	11353	53224
1324	11360	53208
1325	11366	53188
1326	11378	53195
1327	11389	53201
1328	11405	53225
1329	11410	53201
1330	11416	53177
1331	11420	53150
1332	11426	53128
1333	11435	53123
1334	11441	53102
1335	11447	53081
1336	11454	53064
1337	11460	53043
1338	11475	53068
1339	11490	53085
1340	11502	53095
1341	11518	53122
1342	11531	53131
1343	11543	53139
1344	11548	53116
1345	11556	53101
1346	11571	53122
1347	11584	53133
1348	11597	53147
1349	11603	53127
1350	11609	53106
1351	11615	53084
1352	11623	53074
1353	11629	53055
1354	11635	53032
1355	11641	53015
1356	11652	53015
1357	11664	53022
1358	11677	53034
1359	11682	53009
1360	11687	52986
1361	11694	52967
1362	11699	52942
1363	11705	52923
1364	11710	52897
1365	11717	52881
1366	11723	52861
1367	11730	52846
1368	11736	52825
1369	11741	52801
1370	11748	52786
1371	11755	52772
1372	11770	52793
1373	11788	52825
1374	11802	52842
1375	11817	52862
1376	11830	52872
1377	11845	52891
1378	11854	52885
1379	11861	52868
1380	11866	52846
1381	11872	52826
1382	11879	52811
1383	11886	52794
1384	11894	52782
1385	11900	52763
1386	11907	52746
1387	11922	52767
1388	11939	52793
1389	11953	52811
1390	11964	52813
1391	11970	52791
1392	11976	52772
1393	11982	52751
1394	11988	52730
1395	11996	52719
1396	12002	52700
1397	12008	52680
1398	12023	52701
1399	12035	52705
1400	12048	52716
1401	12060	52723
1402	12074	52736
1403	12087	52749
1404	12101	52765
1405	12116	52781
1406	12129	52793
1407	12142	52805
1408	12156	52818
1409	12169	52827
1410	12182	52840
1411	12190	52828
1412	12195	52803
1413	12213	52835
1414	12225	52843
1415	12240	52861
1416	12256	52885
1417	12262	52865
1418	12268	52844
1419	12275	52826
1420	12281	52806
1421	12289	52794
1422	12305	52819
1423	12315	52818
1424	12321	52794
1425	12326	52771
1426	12331	52749
1427	12337	52727
1428	12343	52708
1429	12348	52685
1430	12354	52665
1431	12360	52644
1432	12366	52623
1433	12372	52603
1434	12387	52624
1435	12400	52631
1436	12413	52643
1437	12425	52647
1438	12430	52624
1439	12437	52607
1440	12442	52584
1441	12447	52560
1442	12452	52536
1443	12460	52524
1444	12470	52523
1445	12484	52538
1446	12498	52552
1447	12512	52564
1448	12526	52576
1449	12532	52557
1450	12539	52544
1451	12545	52524
1452	12566	52564
1453	12578	52573
1454	12587	52563
1455	12593	52545
1456	12599	52524
1457	12604	52501
1458	12609	52478
1459	12615	52456
1460	12620	52434
1461	12625	52412
1462	12631	52392
1463	12637	52373
1464	12643	52349
1465	12657	52366
1466	12670	52374
1467	12676	52354
1468	12681	52330
1469	12686	52308
1470	12693	52293
1471	12709	52312
1472	12714	52289
1473	12727	52298
1474	12741	52314
1475	12755	52328
1476	12771	52347
1477	12776	52325
1478	12782	52303
1479	12788	52284
1480	12793	52260
1481	12798	52240
1482	12804	52219
1483	12810	52200
1484	12818	52187
1485	12824	52170
1486	12834	52166
1487	12852	52195
1488	12866	52207
1489	12879	52219
1490	12895	52237
1491	12907	52244
1492	12920	52252
1493	12938	52280
1494	12950	52288
1495	12957	52269
1496	12964	52258
1497	12970	52238
1498	12976	52217
1499	12982	52196
1500	12987	52176
1501	12993	52156
1502	13000	52138
1503	13004	52115
1504	13010	52094
1505	13016	52074
1506	13031	52090
1507	13044	52100
1508	13054	52098
1509	13061	52080
1510	13067	52060
1511	13072	52038
1512	13082	52035
1513	13087	52014
1514	13093	51995
1515	13100	51976
1516	13117	52002
1517	13132	52018
1518	13138	51998
1519	13143	51976
1520	13150	51962
1521	13157	51945
1522	13162	51925
1523	13168	51904
1524	13174	51886
1525	13181	51869
1526	13187	51852
1527	13207	51886
1528	13223	51906
1529	13238	51923
1530	13248	51920
1531	13254	51900
1532	13260	51881
1533	13266	51864
1534	13272	51844
1535	13277	51822
1536	13283	51804
1537	13298	51819
1538	13306	51808
1539	13314	51796
1540	13319	51775
1541	13325	51754
1542	13338	51765
1543	13344	51745
1544	13353	51736
1545	13360	51720
1546	13365	51700
1547	13371	51681
1548	13388	51702
1549	13395	51688
1550	13401	51670
1551	13412	51671
1552	13428	51691
1553	13438	51686
1554	13452	51699
1555	13462	51694
1556	13480	51723
1557	13493	51730
1558	13503	51725
1559	13508	51704
1560	13514	51686
1561	13520	51666
1562	13526	51648
1563	13532	51629
1564	13538	51609
1565	13543	51589
1566	13549	51569
1567	13554	51548
1568	13567	51555
1569	13576	51549
1570	13582	51529
1571	13588	51508
1572	13594	51489
1573	13598	51466
1574	13604	51446
1575	13610	51427
1576	13616	51409
1577	13624	51398
1578	13633	51390
1579	13639	51372
1580	13657	51397
1581	13669	51404
1582	13684	51420
1583	13695	51418
1584	13701	51401
1585	13710	51394
1586	13719	51385
1587	13725	51367
1588	13733	51354
1589	13758	51409
1590	13765	51392
1591	13777	51398
1592	13786	51390
1593	13792	51373
1594	13802	51366
1595	13808	51350
1596	13815	51332
1597	13820	51313
1598	13840	51347
1599	13854	51357
1600	13860	51337
1601	13865	51317
1602	13870	51295
1603	13877	51279
1604	13883	51259
1605	13889	51242
1606	13895	51224
1607	13901	51204
1608	13912	51205
1609	13917	51184
1610	13933	51200
1611	13947	51211
1612	13951	51188
1613	13957	51169
1614	13964	51154
1615	13983	51184
1616	13991	51173
1617	13998	51159
1618	14012	51168
1619	14027	51183
1620	14044	51204
1621	14050	51185
1622	14056	51167
1623	14063	51154
1624	14072	51147
1625	14078	51128
1626	14084	51110
1627	14090	51092
1628	14103	51096
1629	14117	51108
1630	14125	51098
1631	14132	51081
1632	14137	51061
1633	14142	51039
1634	14148	51019
1635	14153	51000
1636	14159	50981
1637	14165	50963
1638	14171	50945
1639	14177	50926
1640	14188	50927
1641	14195	50912
1642	14202	50896
1643	14211	50890
1644	14221	50885
1645	14226	50863
1646	14231	50843
1647	14236	50822
1648	14242	50802
1649	14249	50788
1650	14255	50769
1651	14261	50753
1652	14267	50734
1653	14282	50749
1654	14298	50766
1655	14314	50782
1656	14333	50810
1657	14341	50801
1658	14349	50789
1659	14355	50773
1660	14361	50754
1661	14378	50775
1662	14393	50786
1663	14402	50780
1664	14410	50768
1665	14415	50748
1666	14420	50728
1667	14426	50707
1668	14432	50692
1669	14438	50673
1670	14443	50653
1671	14450	50638
1672	14459	50631
1673	14465	50611
1674	14471	50595
1675	14477	50574
1676	14482	50555
