iter	Passed	Remaining
379	1905	35863
380	1910	35853
381	1916	35861
382	1922	35877
383	1928	35896
384	1934	35906
385	1939	35900
386	1945	35907
387	1950	35899
388	1954	35888
389	1960	35897
390	1965	35889
391	1971	35896
392	1975	35888
393	1981	35886
394	1986	35885
395	1990	35871
396	1995	35859
397	2000	35852
398	2005	35843
399	2010	35850
400	2016	35852
401	2023	35883
402	2028	35875
403	2033	35873
404	2037	35852
405	2042	35851
406	2048	35848
407	2055	35890
408	2060	35873
409	2064	35864
410	2069	35844
411	2073	35831
412	2077	35812
413	2083	35811
414	2087	35795
415	2092	35783
416	2097	35790
417	2102	35770
418	2106	35755
419	2111	35741
420	2114	35713
421	2119	35706
422	2124	35701
