iter	MAE	RMSE
260	1242.967154	1770.876037
261	1241.916986	1769.663051
262	1240.476398	1766.582993
263	1238.861744	1763.632659
264	1237.46544	1762.002866
265	1236.043972	1760.068229
266	1235.194966	1757.794596
267	1233.337639	1756.426386
268	1231.671816	1751.925617
269	1230.410565	1749.767257
270	1229.755366	1748.369561
271	1228.851007	1746.194987
272	1227.113595	1742.456086
273	1225.535147	1740.809691
274	1223.575211	1738.820856
275	1223.230024	1738.257471
276	1221.738703	1735.308185
277	1220.763557	1734.326602
278	1219.491509	1732.291719
279	1218.60337	1731.103836
280	1217.312422	1729.325532
281	1216.635714	1727.868795
282	1215.240192	1725.909207
283	1214.521228	1724.443446
284	1213.858802	1722.993814
285	1212.6817	1721.565722
286	1209.72233	1716.655533
287	1208.739372	1714.999965
288	1207.741996	1713.131432
289	1205.700246	1711.405835
290	1204.177488	1708.907233
291	1203.119599	1707.494576
292	1199.582915	1703.078661
293	1198.064586	1700.025785
294	1196.027913	1696.380263
295	1194.960384	1694.649547
296	1193.913213	1693.360045
297	1192.434456	1691.937007
298	1191.468371	1689.464624
299	1189.674936	1687.71311
300	1188.099402	1685.992023
301	1186.736889	1683.288257
302	1186.437687	1682.396584
303	1185.468328	1680.462448
304	1184.677336	1678.545516
305	1184.189957	1677.757069
306	1183.118077	1676.035547
307	1181.799158	1673.509358
308	1180.415978	1671.145445
309	1179.618096	1669.960177
310	1178.835784	1668.21694
311	1176.753187	1664.434866
312	1175.51523	1662.621123
313	1174.218873	1660.244211
314	1173.179467	1658.953857
315	1172.524758	1657.886862
316	1171.054661	1655.0764
317	1170.196813	1653.566227
318	1167.999399	1649.949337
319	1165.826777	1647.190226
320	1164.905531	1645.718255
321	1163.529965	1643.021727
322	1162.630194	1641.468992
323	1160.958951	1639.473561
324	1159.704688	1637.698984
325	1158.255953	1635.064986
326	1157.533072	1633.622706
327	1155.496993	1629.70719
328	1154.238106	1627.593305
329	1153.412407	1625.929653
330	1152.524109	1624.595156
331	1150.919592	1622.193067
332	1149.439059	1619.200237
333	1147.850299	1617.356547
334	1146.761934	1615.570383
335	1145.138706	1613.283831
336	1144.188428	1611.052107
337	1143.25644	1609.802695
338	1142.023308	1608.076384
339	1140.29985	1606.074784
340	1139.913982	1605.105904
341	1138.595549	1602.332545
342	1137.892304	1601.333538
343	1136.857345	1599.18844
344	1136.175147	1598.157146
345	1134.856271	1595.780505
346	1133.49652	1594.059001
347	1132.364641	1592.491426
348	1131.309111	1590.116211
349	1130.743975	1589.236191
350	1129.108469	1586.531201
351	1127.882017	1584.779572
352	1127.194737	1583.594694
353	1126.094879	1581.803309
354	1125.358516	1580.922404
355	1124.129524	1578.626175
356	1123.461955	1577.403467
357	1121.53155	1575.776164
358	1120.419617	1573.531524
359	1119.247119	1572.007858
360	1117.942327	1570.163388
361	1117.334343	1569.214237
362	1116.236814	1567.206473
363	1115.390943	1565.375937
364	1113.788641	1563.68805
365	1112.320904	1561.934895
366	1111.421561	1560.005572
367	1110.555015	1558.639022
368	1109.320774	1557.026641
369	1107.672476	1555.037344
370	1106.721917	1552.056522
371	1105.936537	1550.838051
372	1105.04203	1549.06355
373	1103.613532	1546.834083
374	1102.635433	1544.544144
375	1101.707266	1542.588397
376	1100.915338	1541.402103
377	1099.399912	1538.115105
378	1098.524021	1537.433871
379	1097.825087	1535.95742
380	1096.398005	1534.572293
381	1095.186303	1532.999877
382	1094.0702	1530.780397
383	1092.562054	1528.347641
384	1091.560641	1527.225509
385	1089.263546	1524.307746
386	1087.975301	1522.267031
387	1086.872326	1520.494627
388	1086.307102	1519.630845
389	1085.589831	1518.119214
390	1085.020169	1517.234506
391	1084.328356	1516.333505
392	1083.86755	1515.607048
393	1082.015006	1513.447474
394	1080.740979	1512.362874
395	1079.570544	1510.692713
396	1077.528964	1507.901726
397	1076.755089	1506.450319
398	1075.40797	1504.764986
399	1074.374073	1502.269905
400	1072.987438	1501.075518
401	1072.091322	1500.064569
402	1071.655232	1499.317263
403	1070.825895	1498.269221
404	1070.323131	1497.426539
405	1069.762831	1496.578393
406	1068.910216	1495.041724
407	1067.352995	1492.886879
408	1066.587998	1491.753485
409	1065.407856	1490.526981
410	1064.891282	1489.700549
411	1063.472414	1486.543678
412	1063.003894	1485.964736
413	1061.773322	1484.876989
414	1061.181863	1483.521049
415	1060.060083	1481.578086
416	1059.398762	1480.219442
417	1058.189552	1478.694541
418	1056.857397	1477.287708
419	1056.070795	1475.748153
420	1053.939443	1472.136298
421	1053.107836	1470.111011
422	1052.314431	1468.89744
423	1051.622521	1467.840328
424	1050.554752	1466.260021
425	1049.86592	1464.805617
426	1049.238362	1462.532431
427	1048.473873	1461.247426
428	1048.015033	1460.37622
429	1046.721983	1459.333287
430	1045.955678	1457.849678
431	1044.89998	1456.287657
432	1043.989808	1455.241507
433	1042.931004	1453.682102
434	1042.406654	1453.104651
435	1041.866857	1452.386437
436	1040.538637	1451.022006
437	1039.874756	1450.38597
438	1039.3222	1449.551642
439	1038.420859	1447.97023
440	1037.66316	1446.300229
441	1037.117605	1445.304631
442	1036.347117	1444.016413
443	1035.402997	1443.010051
444	1034.945034	1442.542965
445	1033.998885	1441.622113
446	1033.434324	1440.766109
447	1032.19975	1439.486593
448	1031.606221	1438.892265
449	1030.89277	1437.357133
450	1030.174192	1436.299457
451	1029.749672	1435.645648
452	1029.424929	1435.094966
453	1028.676767	1433.828627
454	1027.847685	1432.774946
455	1027.165979	1431.213648
456	1026.509159	1430.332418
457	1026.120278	1429.767011
458	1025.688512	1429.01354
459	1024.994526	1428.329877
460	1023.722753	1427.117671
461	1022.455416	1425.230259
462	1021.452018	1424.16865
463	1020.870784	1423.312845
464	1020.091736	1421.779061
465	1019.403648	1420.859884
466	1018.846904	1419.661951
467	1018.200084	1418.293436
468	1017.193209	1415.881074
469	1015.543176	1412.62114
470	1014.147569	1411.278443
471	1013.454881	1410.472459
472	1012.760756	1409.384767
473	1011.809853	1407.724286
474	1011.296395	1407.145005
475	1010.326934	1405.169823
476	1009.619588	1404.162775
477	1008.874339	1402.513428
478	1008.110281	1400.688013
479	1007.742579	1400.22246
480	1006.899291	1399.463412
481	1005.414329	1397.157855
482	1004.989951	1396.651641
483	1004.161928	1395.100498
484	1003.297626	1394.352335
485	1002.891114	1393.732061
486	1002.104722	1392.826631
487	1001.315359	1391.877685
488	1000.052189	1389.90658
489	999.3556824	1388.35272
490	998.7481657	1387.093162
491	997.0300769	1385.239787
492	996.396911	1384.314427
493	995.9042998	1383.815366
494	995.1355863	1382.428104
495	994.743785	1381.749953
496	993.6896618	1379.843947
497	993.2256799	1379.333693
498	992.1205914	1378.026382
499	991.7351651	1377.471208
500	990.8498159	1376.452446
501	990.0690767	1374.858769
502	989.6284522	1374.19398
503	988.9674114	1372.848795
504	987.742724	1370.703435
505	987.2651799	1370.326079
506	986.6311241	1369.709433
507	985.3285344	1367.894024
508	984.8838697	1367.039943
509	984.1497565	1365.560309
510	983.301349	1364.932773
511	982.8314824	1364.220757
512	981.5069964	1362.640616
513	980.9661983	1361.996075
514	979.4915495	1360.162149
515	978.3129608	1357.772125
516	977.7891169	1356.756879
517	977.2778507	1356.00314
518	975.9451816	1354.527028
519	974.854217	1353.174668
520	973.879538	1351.576929
521	972.7950598	1350.265199
522	972.1535061	1349.549829
523	971.763075	1348.988323
524	970.8853932	1347.688198
525	970.1625854	1346.312372
526	969.1778716	1344.653258
527	968.5548008	1343.494593
528	967.7702163	1342.316295
529	967.1657026	1341.025961
530	966.4340432	1340.156371
531	966.0412816	1339.610334
532	965.2909502	1338.714581
533	964.5138387	1337.108886
534	963.2927033	1335.339792
535	962.6017757	1334.192696
536	960.802592	1331.741302
537	960.1787939	1330.65341
538	959.4944176	1329.636368
539	958.7845103	1328.140668
540	958.2911154	1327.087729
541	958.0937901	1326.814217
542	957.3774516	1326.232091
543	956.8445083	1325.611042
544	955.7870102	1324.10792
545	954.7841002	1322.600905
546	954.4076096	1321.953643
547	954.0537112	1321.467544
548	953.5413923	1320.691215
549	952.9116917	1319.827835
550	952.5185127	1319.190876
551	952.1243222	1318.735148
552	951.7263099	1317.981679
553	951.1279199	1317.27078
554	950.5952545	1316.298295
555	949.5568315	1314.812682
556	948.7174165	1313.479402
557	948.119199	1312.509516
558	947.1465884	1310.818153
559	946.7576584	1310.125408
560	946.3065063	1309.591194
561	945.4395901	1308.069404
562	945.0310566	1307.442436
563	944.6928102	1307.005302
564	944.0564141	1306.342155
565	943.5735215	1305.84108
566	942.6935962	1304.166208
567	941.5064659	1301.899728
568	941.1931556	1301.603878
569	940.511372	1300.710992
570	939.8446708	1299.826447
571	939.3022135	1298.582159
572	938.7315774	1297.469402
573	938.2380712	1296.520184
574	937.5447756	1295.901137
575	937.1095136	1295.269891
576	936.6107992	1294.65623
577	935.8767015	1292.690251
578	935.2621757	1291.660442
579	934.6539976	1291.092887
580	934.4596123	1290.611373
581	933.6642446	1289.247579
582	932.9133334	1288.246956
583	932.5231841	1287.636581
584	932.1332959	1286.287135
585	931.8130833	1285.983288
586	931.2662361	1284.256595
587	930.6713948	1283.253934
588	930.0050314	1281.925107
589	929.4304575	1281.131254
590	928.7497047	1279.495196
591	928.2614938	1278.856482
592	927.8140691	1278.022864
593	927.2769188	1277.364246
594	926.5906384	1276.025177
595	925.8564416	1275.391863
596	924.8930254	1273.860973
597	924.5646998	1273.378531
598	923.9608062	1272.439819
599	923.5565593	1271.767684
600	923.0900076	1271.20422
601	922.4790306	1270.253444
602	922.0139301	1269.273729
603	921.7051123	1268.983058
604	921.1916244	1268.14672
605	920.6925792	1267.501865
606	920.0260506	1266.772612
607	919.4756809	1265.790564
608	919.0875389	1265.185024
609	918.8055982	1264.808608
610	918.1478928	1263.545193
611	917.5226284	1262.697656
612	916.6341729	1261.711107
613	916.2880229	1260.959205
614	915.9357504	1260.457223
615	915.4489782	1259.732496
616	914.9195278	1259.242629
617	914.1289732	1258.572112
618	913.763982	1258.108148
619	913.1613183	1256.95497
620	912.5025641	1255.999863
621	911.3569611	1254.468823
622	910.9609412	1254.00509
623	910.1527505	1253.259448
624	909.7723496	1252.656543
625	909.3263009	1251.974754
626	908.5584201	1251.176665
627	908.1199938	1250.570007
628	907.3768618	1249.609913
629	906.8535297	1248.654787
630	906.5054354	1248.094327
631	905.6180418	1246.547151
632	905.0989609	1245.7178
633	904.7253235	1245.366982
634	903.8934904	1244.433556
635	903.4051208	1243.818207
636	902.4978164	1242.508972
637	902.2128953	1242.284575
638	901.5644071	1241.568988
639	900.4934639	1240.036551
640	900.1514083	1239.677129
641	899.5588483	1238.72604
642	899.0797433	1237.913705
643	898.21992	1237.111645
644	897.3712905	1235.964867
645	896.9696952	1235.436799
646	896.7264796	1235.153823
647	896.2414059	1234.570861
648	895.7026808	1233.700019
649	895.4366586	1233.515275
650	895.0270238	1232.861366
651	894.5356295	1232.182521
652	894.0783883	1231.236234
653	893.4816743	1230.243233
654	893.0671215	1229.880811
655	892.3856063	1228.884528
656	891.8043616	1228.181198
657	890.8773137	1226.90121
658	890.3866288	1226.068105
659	889.8787932	1225.629611
660	889.103459	1224.711547
661	888.5440773	1224.084951
662	887.9403213	1223.266377
663	887.6555091	1222.889567
664	887.295062	1222.471236
665	887.0654461	1222.132927
666	886.4160915	1221.561945
667	886.0681479	1221.111598
668	885.7274309	1220.693249
669	885.3081116	1219.64334
670	884.7071479	1218.63449
671	883.9336176	1217.910662
672	883.6912379	1217.553512
673	883.1700621	1216.759261
674	882.299154	1215.346502
675	881.8352271	1214.496555
676	881.4855744	1214.159608
677	880.4779255	1213.142647
678	880.0458067	1212.337302
679	879.6077618	1211.452211
680	879.0573458	1210.664172
681	878.5812503	1210.050352
682	878.1689073	1209.487091
683	877.7562189	1208.815915
684	877.2149711	1208.048148
685	877.0074394	1207.743245
686	876.0032559	1206.719903
687	875.3815909	1205.796318
688	875.1565721	1205.495117
689	874.6704424	1204.815041
690	874.1553349	1203.828517
691	873.8504306	1203.530561
692	873.3321841	1202.520405
693	872.989779	1201.895611
694	872.6222054	1201.381997
695	871.9974439	1200.515435
696	871.7449558	1200.230377
697	870.8745021	1199.010773
698	870.4227515	1198.353797
699	869.8939601	1197.685036
700	869.2741951	1197.156555
701	868.8283607	1196.496271
702	868.0002187	1195.306106
703	867.298531	1194.43845
704	866.829441	1193.681924
705	866.1776225	1192.94316
706	865.6432198	1192.541153
707	865.179115	1192.182086
708	865.0078725	1191.854651
709	864.53912	1191.217738
710	863.6324681	1189.994176
711	863.2000645	1189.208693
712	862.6308124	1188.522959
713	862.0984791	1187.955096
714	861.8677981	1187.507035
715	861.1827432	1186.807052
716	860.6332378	1186.15192
717	860.1725154	1185.57106
718	859.7594102	1184.845158
719	859.0536381	1184.047814
720	858.5879483	1183.172773
721	858.1350094	1182.788413
722	857.2769312	1181.631607
723	856.8054093	1180.859503
724	855.9875881	1180.132141
725	855.6766064	1179.772555
726	855.4461015	1179.457383
727	855.0748255	1178.942996
728	854.5446848	1178.230679
729	854.2900755	1177.957875
730	853.8951187	1177.226088
731	853.3064556	1176.674322
732	852.8399288	1176.018304
733	852.4133965	1175.648337
734	852.0475116	1174.841511
735	851.833808	1174.469066
736	851.4678339	1173.878376
737	851.0771441	1173.350078
738	850.5236362	1172.093068
739	850.1190142	1171.659416
740	849.6131594	1170.893677
741	849.2058722	1170.241096
742	848.7228777	1169.136743
743	848.1538138	1168.48989
744	847.7719151	1167.837898
745	847.2721366	1167.449523
746	846.9878769	1166.887087
747	846.8209248	1166.670803
748	846.6535278	1166.404938
749	846.2936392	1165.862288
750	845.5792262	1164.764188
751	845.3264601	1164.526853
752	844.9013977	1163.946844
753	844.6124874	1163.497369
754	844.1021718	1162.858042
755	843.67664	1161.96418
756	843.355698	1161.592416
757	843.0046801	1161.020757
758	842.3304329	1160.390155
759	841.9487322	1159.840576
760	841.4741178	1159.183306
761	841.1600757	1158.770447
762	840.6372884	1158.045928
763	840.3319434	1157.661717
764	840.0762331	1157.215746
765	839.6642835	1156.59288
766	839.4238134	1156.296528
767	838.876212	1155.686104
768	838.3956165	1155.052222
769	838.1717539	1154.824014
770	837.817538	1154.277078
771	837.5311192	1153.749861
772	837.1030758	1153.286881
773	836.6424782	1152.611878
774	835.9774651	1151.526699
775	835.7091772	1151.251796
776	835.4532222	1150.940403
777	834.8780965	1150.218842
778	834.2978845	1149.595301
779	833.8944299	1148.756628
780	833.468504	1148.202265
781	833.1422288	1147.577682
782	832.7076765	1147.121222
783	832.4710585	1146.778677
784	832.0416075	1146.47641
785	831.6544073	1145.839865
786	831.4372722	1145.500199
787	831.2390596	1145.07058
788	830.658581	1144.176978
789	830.3804323	1143.376233
790	830.1164388	1142.825606
791	829.6425319	1142.413295
792	829.3247195	1142.010063
793	828.7255204	1140.78662
794	828.5609939	1140.549868
795	828.2060691	1140.028686
796	827.7007693	1139.412507
797	827.3935669	1138.988538
798	827.0706158	1138.620973
799	826.7335271	1138.003772
800	826.1186528	1137.396849
801	825.552027	1136.423805
802	825.1053054	1135.924718
803	824.4911734	1134.957431
804	824.2617426	1134.651636
805	823.513509	1133.733292
806	823.0772748	1133.152656
807	822.5961253	1132.807751
808	822.3253548	1132.484183
809	822.0395301	1132.204385
810	821.6802738	1131.79132
811	820.8970025	1130.399245
812	820.68017	1130.147903
813	820.4242538	1129.871237
814	819.8884025	1128.83316
815	819.3378491	1127.953725
816	818.9036293	1127.263585
817	818.4167845	1126.278468
818	818.348291	1126.139431
819	817.9249348	1125.598768
820	817.3732714	1124.954646
821	817.1858559	1124.512054
822	816.8838293	1124.146461
823	816.4109326	1123.670494
824	815.9707743	1123.198097
825	815.1655033	1122.092874
826	814.5996204	1121.461159
827	814.5037898	1121.37478
828	814.1967718	1120.965405
829	813.5892504	1120.405797
830	813.247425	1119.696
831	812.6886476	1119.09399
832	812.3397678	1118.490216
833	811.8910572	1117.996867
834	811.7092431	1117.753313
835	811.4633412	1117.03175
836	811.1735555	1116.763475
837	810.5490623	1115.928635
838	810.1256253	1115.375597
839	809.7180673	1114.87818
840	809.3207482	1114.152675
841	809.0160103	1113.861816
842	808.5391133	1113.404706
843	808.4290574	1113.282915
844	808.1119107	1112.875954
845	807.3399908	1111.895943
846	806.8891336	1111.434843
847	806.4760728	1110.985206
848	805.7195169	1110.013201
849	805.4862819	1109.681074
850	805.0415082	1109.278159
851	804.7496961	1108.818446
852	804.1772923	1108.09005
853	803.8650539	1107.819562
854	803.3484006	1107.375019
855	802.8956063	1106.886605
856	802.6509556	1106.582122
857	802.3553755	1106.136447
858	801.9189209	1105.400892
859	801.433353	1104.613493
860	801.1208527	1104.20315
861	800.5619206	1103.741141
862	800.105504	1103.088138
863	799.8809629	1102.803247
864	799.4463889	1102.36655
865	799.1738579	1102.064218
866	798.6584303	1101.547827
867	798.1132229	1100.622131
868	797.6159407	1099.748522
869	797.3241916	1099.437968
870	796.6376915	1098.550103
871	796.1909881	1097.943006
872	795.8568371	1097.480296
873	795.6653703	1097.202253
874	795.3901214	1096.781326
875	795.0145798	1096.381245
876	794.6205544	1095.807778
877	794.3218027	1095.245228
878	793.7247177	1094.333615
879	793.1778218	1093.62329
880	792.9773528	1093.343279
881	792.6636082	1092.942782
882	792.2565351	1092.484918
883	791.8396043	1091.893703
884	791.5731933	1091.681502
885	791.248434	1091.391933
886	790.7906023	1090.895688
887	790.5759671	1090.620193
888	790.1932461	1089.933649
889	789.9094528	1089.352935
890	789.6287279	1088.895917
891	789.4319473	1088.490844
892	789.0348455	1087.942521
893	788.6816849	1087.431351
894	788.3441497	1086.973649
895	787.9353045	1086.653599
896	787.5907339	1086.148997
897	787.1314783	1085.466641
898	786.7350845	1085.125009
899	786.2186445	1084.202281
900	785.8430461	1083.738824
901	785.4870057	1083.125005
902	785.1796904	1082.582308
903	784.6516954	1081.5556
904	784.3389573	1081.214034
905	783.9089906	1080.745686
906	783.4870689	1080.006725
907	783.1247681	1079.619912
908	782.7984189	1079.223506
909	782.6070911	1078.693003
910	782.1357114	1077.965938
911	781.8923296	1077.629429
912	781.5378865	1077.321982
913	781.1109383	1076.824059
914	780.4787824	1076.061251
915	780.1895656	1075.676962
916	779.6743371	1075.028069
917	779.4873968	1074.786948
918	779.3605603	1074.701767
919	778.9263725	1074.124874
920	778.6886139	1073.790165
921	778.3544762	1073.211231
922	778.1387692	1072.913769
923	777.8876238	1072.412753
924	777.3875122	1071.570801
925	777.177103	1071.215645
926	776.8887409	1070.801513
927	776.4342072	1070.051421
928	775.8511758	1069.332418
929	775.3644667	1068.679963
930	774.9328519	1068.17086
931	774.7284249	1067.917039
932	774.2815633	1067.407881
933	774.0350755	1066.987007
934	773.8164328	1066.790461
935	773.4260221	1066.209626
936	773.2600373	1066.082556
937	773.0012068	1065.766505
938	772.6233218	1065.314403
939	772.1494107	1064.714072
940	771.9784995	1064.432612
941	771.7511012	1063.98236
942	771.131384	1063.144612
943	770.8654862	1062.725383
944	770.7194235	1062.434596
945	770.2444543	1061.834447
946	769.5709204	1060.850771
947	769.1251744	1060.141639
948	768.9260742	1059.894244
949	768.5752631	1059.480749
950	767.9292307	1058.75698
951	767.6111657	1058.423164
952	767.3263252	1058.14375
953	767.0014307	1057.644178
954	766.7078994	1057.183486
955	766.1738322	1056.495397
956	766.0959923	1056.357819
957	765.9512456	1056.205549
958	765.6729687	1055.638855
959	765.1280464	1055.020171
960	764.9504465	1054.794509
961	764.5926883	1054.181343
962	763.8748067	1053.520639
963	763.7439082	1053.28725
964	762.9790678	1051.546701
965	762.811321	1051.338595
966	762.4361622	1050.578594
967	761.8261015	1049.79848
968	761.41118	1049.29705
969	761.0227982	1048.745585
970	760.8177143	1048.411931
971	760.606192	1048.068315
972	760.2934497	1047.612491
973	760.1548025	1047.422464
974	759.7951465	1046.912018
975	759.2839247	1046.31299
976	758.9625266	1045.925751
977	758.6722998	1045.584016
978	758.4443401	1045.093571
979	758.2633481	1044.896458
980	757.7813151	1044.437206
981	757.4677106	1043.921533
982	757.1246658	1043.56761
983	756.729746	1042.890439
984	755.8881988	1041.674641
985	755.5932977	1041.285975
986	755.0690119	1040.58401
987	754.7476081	1040.025048
988	754.4455368	1039.572136
989	754.0209296	1038.901403
990	753.5649304	1038.101228
991	753.1441718	1037.466821
992	752.9832534	1037.274102
993	752.584716	1036.882149
994	752.2932995	1036.217376
995	751.9242043	1035.847119
996	751.5353642	1035.389127
997	751.2943962	1035.064008
998	751.0014831	1034.688407
999	750.7551044	1034.116647
1000	750.4689095	1033.676818
